#{"t_start": 1776557730.566679, "env_id": "None"}
r,l,t
-201.9,367,9419.205215
-5239.6,772,9440.188716
-612.7,367,9444.418795
-196.9,367,9449.421222
-5232.0,772,9469.005271
-608.9,367,9473.061681
-613.5,367,9477.33212
-197.1,367,9481.162107
-5231.6,772,9503.281003
-197.7,367,9506.420601
-198.9,367,9510.24727
-5230.2,772,9533.171548
-196.9,367,9535.790439
-195.1,367,9538.239469
-5227.2,772,9558.494226
-610.1,367,9562.527995
-5227.6,772,9584.245075
-199.3,367,9587.617348
-195.7,367,9591.318301
-197.1,367,9594.85333
-5231.6,772,9615.734136
-614.5,367,9619.277401
-5232.6,772,9638.440488
-196.7,367,9640.768845
-616.5,367,9643.867445
-617.9,367,9647.801248
-202.1,367,9651.626742
-5245.2,772,9672.623308
-198.5,367,9677.937074
-5236.4,772,9699.107312
-197.1,367,9701.465872
-611.9,367,9704.245607
-5234.4,772,9724.832569
-198.9,367,9727.289788
-5235.4,772,9745.547484
-5235.6,772,9766.116287
-197.3,367,9770.038946
-612.9,367,9774.344339
-616.5,367,9776.87762
-199.3,367,9779.322465
-614.1,367,9782.558722
-614.3,367,9786.747817
-615.1,367,9790.707679
-5237.6,772,9811.856184
-201.5,367,9815.840513
-5249.4,772,9838.307143
-618.3,367,9842.452675
-203.3,367,9846.251892
-5242.6,772,9866.364508
-621.3,367,9869.204914
-621.1,367,9873.353971
-207.9,367,9876.946657
-619.1,367,9880.508938
-5245.4,772,9900.240873
-207.5,367,9903.901173
-209.1,367,9906.323749
-5251.0,772,9926.707019
-204.1,367,9932.294359
-205.5,367,9936.058264
-5251.8,772,9954.690771
-620.3,367,9957.629558
-5241.6,772,9979.903812
-5241.0,772,10001.313234
-617.1,367,10005.354073
-200.1,367,10009.157626
-5235.8,772,10030.095005
-613.1,367,10034.059355
-611.5,367,10038.129219
-5233.6,772,10058.150037
-613.5,367,10060.793251
-5238.4,772,10080.272093
-616.7,367,10082.968769
-5237.6,772,10104.33153
-203.5,367,10106.984985
-616.1,367,10111.167576
-616.9,367,10115.224525
-5244.2,772,10136.072874
-617.1,367,10139.775278
-202.3,367,10143.03679
-201.9,367,10146.428771
-205.5,367,10149.16326
-204.7,367,10151.809642
-206.7,367,10156.971161
-5253.8,772,10175.313768
-5251.0,772,10194.035309
-210.1,367,10197.153801
-5263.8,772,10216.61801
-211.3,367,10220.391911
-212.7,367,10224.13302
-625.5,367,10227.755192
-630.1,367,10231.206807
-626.9,367,10234.070605
-5266.8,772,10252.232813
-627.5,367,10256.276596
-628.1,367,10262.036831
-629.1,367,10266.17118
-630.5,367,10269.0548
-631.1,367,10272.535013
-215.1,367,10275.616956
-5272.8,772,10297.928623
-215.3,367,10301.665722
-632.5,367,10305.452419
-629.3,367,10309.434387
-5269.4,772,10331.00234
-5273.4,772,10350.902329
-630.5,367,10355.086191
-5272.2,772,10375.632972
-5265.8,772,10395.374145
-211.7,367,10398.674343
-213.3,367,10402.04624
-214.7,367,10405.726395
-215.3,367,10410.384543
-213.5,367,10413.864706
-629.3,367,10416.976104
-5274.0,772,10436.039088
-5257.4,772,10457.297461
-622.5,367,10460.825163
-620.7,367,10464.021645
-623.3,367,10467.640169
-206.5,367,10470.048586
-5254.8,772,10491.682052
-210.5,367,10494.298917
-204.5,367,10497.109323
-618.7,367,10499.716052
-621.5,367,10503.425584
-623.1,367,10506.677653
-620.1,367,10510.719823
-623.3,367,10514.027673
-621.7,367,10518.014016
-206.9,367,10521.007265
-205.3,367,10526.234767
-622.3,367,10528.997678
-206.7,367,10531.595911
-623.1,367,10534.221575
-621.9,367,10536.809396
-5251.2,772,10557.252033
-620.5,367,10561.339098
-5252.0,772,10580.796077
-621.3,367,10584.634843
-619.1,367,10588.294042
-204.5,367,10592.197585
-205.9,367,10595.50364
-202.5,367,10599.307265
-618.1,367,10603.03595
-201.9,367,10607.234331
-617.5,367,10611.569769
-617.5,367,10614.754063
-617.9,367,10617.36252
-5249.8,772,10635.243166
-205.1,367,10639.109434
-619.1,367,10643.10012
-618.5,367,10646.730641
-205.1,367,10650.644827
-613.9,367,10653.683852
-5241.6,772,10674.017222
-203.1,367,10676.908081
-617.7,367,10680.750368
-204.1,367,10684.145263
-622.5,367,10687.473043
-615.3,367,10693.043161
-618.3,367,10697.231477
-205.3,367,10700.264373
-618.5,367,10704.445329
-205.1,367,10707.280127
-5244.8,772,10725.387558
-621.1,367,10729.174991
-5249.6,772,10749.54443
-204.9,367,10752.006334
-203.7,367,10757.313883
-5249.0,772,10778.633947
-619.5,367,10782.439123
-203.5,367,10785.971504
-5248.2,772,10807.854835
-615.7,367,10812.066598
-617.7,367,10816.349384
-5242.4,772,10836.285033
-5236.6,772,10857.207596
-5239.8,772,10877.940275
-5236.4,772,10899.657183
-5234.0,772,10917.932906
-617.9,367,10921.972714
-616.9,367,10924.972776
-5240.6,772,10944.080716
-5250.2,772,10964.872429
-620.5,367,10967.732981
-200.9,367,10970.071848
-617.3,367,10973.347159
-5233.8,772,10993.799948
-610.1,367,10997.916514
-613.9,367,11001.977196
-198.7,367,11007.514908
-196.3,367,11011.390076
-195.3,367,11014.81189
-612.7,367,11018.590922
-196.3,367,11021.579242
-195.5,367,11023.939318
-196.1,367,11028.798774
-5232.4,772,11049.32342
-5231.8,772,11068.358335
-198.3,367,11073.53344
-194.7,367,11077.283507
-611.7,367,11080.318378
-197.7,367,11082.716288
-612.7,367,11086.350103
-197.5,367,11090.254189
-5230.2,772,11111.644613
-610.9,367,11114.836808
-609.3,367,11117.443817
-196.5,367,11120.873048
-199.5,367,11125.166718
-5230.0,772,11144.281607
-5232.8,772,11165.287565
-197.3,367,11168.689648
-194.7,367,11172.053892
-5228.0,772,11191.731516
-195.5,367,11195.700624
-194.1,367,11199.454692
-198.3,367,11204.978527
-197.7,367,11207.649577
-615.1,367,11210.252103
-5235.0,772,11229.227528
-612.5,367,11233.256184
-199.1,367,11238.688098
-5238.0,772,11260.280088
-198.3,367,11263.136867
-5235.6,772,11282.344517
-194.7,367,11284.985968
-610.7,367,11288.566113
-613.5,367,11291.621191
-5234.2,772,11311.322066
-194.3,367,11316.81377
-612.3,367,11320.125158
-605.5,367,11324.211487
-5221.6,772,11344.775807
-5229.2,772,11364.984211
-198.7,367,11368.870256
-609.9,367,11372.661227
-609.1,367,11375.592701
-612.1,367,11379.523523
-610.1,367,11384.671454
-5233.6,772,11405.619884
-5229.0,772,11425.775592
-614.3,367,11430.213384
-5232.4,772,11450.586665
-612.9,367,11453.541055
-617.3,367,11457.724604
-618.1,367,11461.434096
-613.7,367,11465.152328
-199.5,367,11468.427152
-5240.4,772,11489.389471
-5243.2,772,11512.195241
-197.7,367,11514.796629
-198.3,367,11517.298882
-200.7,367,11520.840641
-613.9,367,11523.795074
-203.3,367,11529.195858
-616.5,367,11533.292724
-5239.6,772,11551.808086
-615.3,367,11555.942818
-616.3,367,11558.823098
-201.5,367,11563.460464
-619.5,367,11567.389945
-5248.4,772,11588.002342
-203.7,367,11591.829339
-5240.2,772,11612.292693
-5241.8,772,11631.426234
-615.9,367,11635.637778
-199.3,367,11638.474276
-623.9,367,11643.851812
-619.3,367,11646.759653
-201.5,367,11649.738614
-619.3,367,11652.333148
-5243.2,772,11673.127765
-5250.4,772,11694.458562
-619.3,367,11697.710601
-201.3,367,11701.128163
-5248.2,772,11722.193952
-617.1,367,11726.39092
-5238.0,772,11746.816423
-5243.8,772,11767.532816
-5243.6,772,11788.023027
-198.7,367,11791.815258
-199.3,367,11794.650719
-5236.8,772,11815.313972
-196.1,367,11818.76219
-5231.8,772,11839.395416
-197.9,367,11842.286764
-5227.6,772,11863.605206
-196.7,367,11867.572952
-5229.8,772,11887.553613
-5230.0,772,11909.04139
-196.5,367,11912.185254
-5229.6,772,11932.027245
-614.5,367,11936.678714
-195.7,367,11940.509053
-197.1,367,11944.131754
-609.3,367,11947.317194
-610.7,367,11949.930923
-5228.4,772,11972.287175
-196.5,367,11975.514025
-199.7,367,11979.361152
-608.5,367,11983.417812
-198.1,367,11987.145501
-199.3,367,11990.972062
-192.9,367,11996.23833
-5234.6,772,12017.292381
-197.9,367,12019.829971
-196.3,367,12022.154929
-611.9,367,12027.288875
-195.1,367,12030.716003
-5226.4,772,12050.839745
-5222.6,772,12073.134531
-5226.4,772,12093.274147
-5226.8,772,12112.386648
-607.9,367,12116.300735
-191.3,367,12121.764299
-189.7,367,12124.157866
-604.1,367,12128.253518
-5214.4,772,12148.349676
-5217.2,772,12171.561207
-189.5,367,12175.43415
-190.9,367,12178.066467
-192.5,367,12180.880941
-190.3,367,12184.629547
-187.5,367,12189.229536
-191.7,367,12191.800059
-5220.6,772,12211.04865
-191.5,367,12214.203348
-189.5,367,12217.710407
-5217.2,772,12239.16087
-605.3,367,12242.3307
-191.9,367,12244.803524
-195.9,367,12248.671349
-193.1,367,12253.996286
-606.1,367,12257.183814
-5224.6,772,12275.483163
-5220.6,772,12295.804227
-5212.6,772,12315.738915
-604.5,367,12319.833561
-604.5,367,12324.017793
-190.9,367,12327.58493
-187.1,367,12332.060516
-5216.6,772,12352.479535
-604.9,367,12356.341312
-188.7,367,12360.247353
-5213.0,772,12380.319748
-189.9,367,12383.927646
-187.3,367,12387.861699
-5215.2,772,12410.369209
-193.3,367,12414.152314
-186.9,367,12417.939093
-603.1,367,12422.205786
-188.3,367,12425.948933
-606.9,367,12428.8978
-190.3,367,12431.928031
-5216.0,772,12452.486
-192.5,367,12456.294713
-186.7,367,12460.219539
-5227.4,772,12482.294334
-190.1,367,12486.018665
-193.1,367,12489.845598
-606.1,367,12493.031134
-605.7,367,12495.952249
-192.1,367,12500.966395
-5226.0,772,12521.427119
-5216.8,772,12542.194089
-604.1,367,12545.757049
-191.5,367,12549.033605
-187.1,367,12552.715554
-5219.6,772,12571.429797
-5217.4,772,12593.540382
-181.9,367,12597.314772
-5208.4,772,12617.239059
-599.5,367,12620.93067
-182.1,367,12623.93301
-186.5,367,12626.486668
-183.3,367,12628.943867
-189.1,367,12631.316812
-5210.2,772,12651.864846
-5203.8,772,12672.208029
-5201.0,772,12692.447388
-181.9,367,12696.349018
-182.1,367,12701.779804
-5196.8,772,12722.265614
-600.5,367,12726.407177
-596.3,367,12730.035453
-595.1,367,12734.960926
-183.7,367,12738.851377
-601.7,367,12743.065716
-5209.6,772,12763.879724
-185.3,367,12767.005164
-5205.0,772,12788.712328
-182.7,367,12791.248251
-598.1,367,12795.257925
-184.7,367,12799.045385
-600.7,367,12803.840116
-189.7,367,12807.657494
-5208.2,772,12828.330215
-189.1,367,12831.641349
-187.9,367,12834.112262
-190.7,367,12838.65217
-603.5,367,12841.710207
-190.5,367,12844.303111
-607.7,367,12848.065352
-5214.8,772,12868.338701
-5218.0,772,12885.321637
-605.7,367,12888.192734
-606.5,367,12892.061142
-5221.2,772,12912.167461
-601.9,367,12915.700811
-5217.6,772,12935.281885
-189.5,367,12937.803759
-604.9,367,12943.429268
-5221.6,772,12964.629621
-5217.4,772,12985.296081
-188.3,367,12988.341854
-604.1,367,12991.679033
-192.3,367,12995.239983
-5220.2,772,13016.498569
-5221.0,772,13038.228157
-5218.8,772,13058.889508
-608.7,367,13062.708969
-603.5,367,13066.649126
-192.3,367,13071.280134
-605.1,367,13074.877831
-5219.8,772,13095.209201
-189.9,367,13098.127591
-5216.4,772,13120.932242
-5222.2,772,13141.665337
-604.5,367,13144.403291
-5215.8,772,13165.410281
-605.9,367,13169.667831
-5220.4,772,13188.939688
-610.5,367,13192.033703
-5225.6,772,13212.800936
-5229.0,772,13232.82547
-5225.8,772,13251.144321
-613.5,367,13256.530118
-5236.2,772,13276.77897
-196.5,367,13280.639972
-196.7,367,13283.819823
-615.7,367,13288.723672
-194.9,367,13291.998002
-192.3,367,13296.012509
-195.3,367,13298.788313
-195.5,367,13301.541002
-197.3,367,13305.306123
-5225.6,772,13327.227494
-196.9,367,13329.816254
-614.1,367,13332.433638
-195.9,367,13335.84958
-5225.0,772,13356.30477
-610.3,367,13359.618901
-609.3,367,13362.734341
-5231.0,772,13382.625145
-610.3,367,13388.218881
-611.5,367,13392.428768
-5227.0,772,13412.866118
-5233.6,772,13435.902032
-609.3,367,13439.916721
-196.1,367,13443.44304
-611.9,367,13446.432245
-195.1,367,13448.800777
-197.5,367,13451.786286
-5233.8,772,13472.066923
-609.1,367,13476.063961
-610.7,367,13480.016172
-5227.6,772,13499.85854
-5223.6,772,13520.434069
-609.5,367,13524.439955
-609.1,367,13528.521566
-607.9,367,13532.061722
-196.7,367,13534.971146
-612.3,367,13537.482841
-192.9,367,13540.643018
-5231.4,772,13561.952697
-5234.2,772,13584.709975
-615.1,367,13588.160625
-5235.8,772,13607.42344
-196.9,367,13612.326893
-5236.8,772,13632.776929
-5238.4,772,13652.302644
-5235.0,772,13673.926219
-194.5,367,13677.466293
-5237.2,772,13695.999569
-614.1,367,13700.144785
-202.5,367,13703.824226
-200.9,367,13706.963629
-5240.4,772,13726.953674
-5239.8,772,13746.645183
-203.5,367,13751.137596
-615.7,367,13754.66492
-5245.8,772,13775.886334
-5245.4,772,13796.933551
-5250.6,772,13816.765724
-202.7,367,13819.824292
-206.3,367,13823.27588
-5247.4,772,13842.792118
-202.3,367,13845.123166
-617.3,367,13847.974382
-620.1,367,13850.504006
-616.5,367,13853.337776
-202.5,367,13858.462193
-616.9,367,13862.450848
-199.7,367,13865.911346
-5243.0,772,13885.87994
-200.5,367,13890.933877
-203.7,367,13894.681931
-616.9,367,13898.579768
-616.7,367,13902.23362
-201.3,367,13904.552018
-617.5,367,13908.174094
-5244.8,772,13929.996733
-5240.8,772,13949.220348
-614.9,367,13951.939511
-5244.4,772,13974.576539
-5238.8,772,13992.615658
-616.9,367,13996.531424
-200.5,367,14000.477564
-617.5,367,14005.933214
-206.3,367,14009.78009
-620.9,367,14013.814707
-5245.4,772,14034.176612
-620.7,367,14037.739632
-621.9,367,14040.844068
-5254.8,772,14061.118081
-618.9,367,14064.997294
-5255.8,772,14084.491706
-5254.2,772,14103.575086
-5253.4,772,14123.093366
-206.9,367,14127.620026
-5253.0,772,14148.081341
-206.1,367,14151.886231
-619.3,367,14154.397
-5253.2,772,14175.068514
-204.9,367,14177.888517
-5245.6,772,14197.471864
-619.9,367,14201.047043
-5242.6,772,14221.779457
-613.9,367,14225.638206
-196.9,367,14229.262703
-5235.4,772,14251.593936
-5239.8,772,14271.598626
-5237.6,772,14292.155542
-200.1,367,14295.677861
-196.1,367,14301.133687
-610.3,367,14305.268662
-5231.0,772,14326.098207
-197.5,367,14329.821503
-196.3,367,14333.031063
-616.7,367,14336.752973
-614.1,367,14340.933629
-197.5,367,14344.855427
-198.9,367,14348.600911
-613.9,367,14352.818542
-5238.2,772,14375.50657
-5241.4,772,14396.415175
-198.7,367,14400.204341
-611.5,367,14404.968292
-5230.8,772,14426.053677
-612.1,367,14430.067302
-199.1,367,14433.460894
-196.1,367,14438.187067
-197.9,367,14441.927094
-5239.2,772,14460.834201
-613.1,367,14464.648522
-5236.6,772,14488.388961
-198.9,367,14491.390362
-610.9,367,14495.103565
-612.1,367,14498.293681
-613.1,367,14502.19547
-613.9,367,14507.763684
-613.1,367,14510.360363
-613.3,367,14512.948673
-613.7,367,14516.988529
-5231.8,772,14537.831409
-202.1,367,14541.570013
-5246.8,772,14560.710102
-5239.2,772,14581.083684
-618.3,367,14586.689883
-210.7,367,14590.401101
-5253.0,772,14611.677935
-5249.2,772,14633.185883
-624.9,367,14638.857951
-5261.4,772,14657.472352
-5261.2,772,14678.672117
-623.9,367,14682.584919
-5254.6,772,14702.959228
-209.1,367,14706.7229
-208.9,367,14710.601931
-207.5,367,14715.749633
-5257.4,772,14735.159963
-205.5,367,14739.082446
-5252.6,772,14758.93975
-5257.8,772,14780.804356
-624.9,367,14784.744848
-210.1,367,14788.74958
-5263.0,772,14809.267164
-5261.4,772,14829.492907
-624.7,367,14833.672599
-210.3,367,14837.52148
-626.5,367,14841.431311
-208.5,367,14846.865273
-5257.2,772,14868.385693
-623.1,367,14871.904003
-623.9,367,14874.765632
-5260.0,772,14895.933995
-207.7,367,14898.315294
-210.9,367,14900.692365
-623.5,367,14903.517363
-5255.4,772,14922.184638
-206.9,367,14925.888618
-5255.2,772,14946.769293
-206.5,367,14949.912217
-206.3,367,14954.811512
-203.9,367,14958.734796
-204.7,367,14962.108802
-5252.2,772,14982.991748
-207.5,367,14985.583126
-5249.0,772,15007.097297
-618.7,367,15011.158975
-5248.8,772,15031.067662
-618.5,367,15035.853441
-5254.4,772,15057.171131
-620.3,367,15060.887791
-619.9,367,15064.496236
-5246.0,772,15085.570347
-5243.2,772,15105.362094
-617.5,367,15109.208961
-198.5,367,15112.903211
-611.7,367,15117.999988
-5232.8,772,15137.910258
-5234.0,772,15158.876801
-5234.4,772,15181.555436
-612.3,367,15185.601992
-614.1,367,15188.519394
-5236.2,772,15208.457441
-5237.2,772,15227.898539
-5234.8,772,15245.826002
-5230.6,772,15265.490717
-5240.2,772,15283.83482
-5234.6,772,15304.027535
-616.1,367,15308.808935
-195.9,367,15311.141195
-198.9,367,15313.853678
-614.1,367,15316.361486
-5236.2,772,15335.81644
-611.7,367,15338.970641
-5230.4,772,15358.560471
-196.3,367,15362.348214
-198.7,367,15366.117928
-5227.6,772,15386.483287
-5223.4,772,15406.560986
-192.5,367,15408.948539
-607.9,367,15414.714746
-610.1,367,15418.185317
-5225.2,772,15437.667897
-195.5,367,15441.276431
-192.5,367,15445.152358
-610.9,367,15448.539344
-608.5,367,15451.02238
-609.9,367,15454.211218
-193.3,367,15458.006029
-610.3,367,15461.748188
-5225.0,772,15485.372949
-602.3,367,15489.496315
-191.5,367,15492.607213
-5215.6,772,15513.620157
-190.3,367,15519.163301
-192.9,367,15523.086427
-191.5,367,15526.801623
-192.3,367,15530.374242
-191.5,367,15533.999503
-607.7,367,15538.418615
-190.7,367,15541.46272
-603.9,367,15544.062406
-192.5,367,15546.879284
-607.1,367,15549.586226
-5219.0,772,15568.974155
-193.5,367,15572.777068
-5232.6,772,15592.881724
-194.9,367,15596.666416
-195.3,367,15600.798382
-5223.4,772,15620.966328
-604.9,367,15624.984346
-5222.0,772,15647.154667
-601.7,367,15650.896055
-603.1,367,15653.392605
-5215.6,772,15672.465494
-5212.6,772,15694.207498
-187.9,367,15698.099583
-5207.4,772,15718.12118
-186.1,367,15720.932726
-602.7,367,15724.635117
-5219.0,772,15746.386405
-188.5,367,15750.023175
-5223.2,772,15771.006696
-188.7,367,15775.895323
-188.1,367,15779.274875
-5214.0,772,15797.521811
-5214.4,772,15819.375217
-5220.4,772,15839.792254
-189.3,367,15842.76698
-189.3,367,15846.446132
-5215.0,772,15868.544046
-188.5,367,15872.018344
-186.5,367,15874.596893
-188.9,367,15876.97613
-192.3,367,15879.300112
-601.1,367,15882.505248
-602.7,367,15884.994575
-604.5,367,15887.650977
-187.9,367,15889.9853
-5215.2,772,15910.2219
-5210.0,772,15931.399504
-184.9,367,15934.433859
-5210.2,772,15952.441582
-5209.4,772,15972.158217
-5212.0,772,15990.458927
-600.1,367,15994.60521
-602.1,367,15997.415039
-5209.0,772,16018.185906
-5213.0,772,16039.247104
-598.1,367,16043.477944
-5209.2,772,16064.78217
-188.3,367,16068.572057
-188.5,367,16072.278003
-604.3,367,16076.021971
-5207.4,772,16098.197799
-5213.2,772,16118.377151
-605.9,367,16122.482521
-5212.2,772,16143.02898
-191.7,367,16145.389965
-605.1,367,16149.380347
-605.3,367,16153.121847
-5218.2,772,16174.236183
-608.9,367,16177.690216
-5222.2,772,16197.890257
-5214.4,772,16218.017927
-606.7,367,16223.399753
-5229.6,772,16244.348071
-196.3,367,16246.713575
-5222.8,772,16268.190759
-198.1,367,16271.319989
-611.9,367,16275.160017
-607.5,367,16279.299221
-5229.0,772,16299.983584
-611.5,367,16304.145589
-199.1,367,16307.366269
-5230.8,772,16326.973398
-615.3,367,16331.031861
-5229.2,772,16352.501814
-608.3,367,16355.590001
-5224.2,772,16375.958912
-5225.2,772,16398.35842
-608.3,367,16402.444636
-606.7,367,16406.412541
-609.3,367,16409.058182
-5229.0,772,16427.84893
-610.5,367,16431.469557
-5233.4,772,16451.61488
-196.3,367,16455.504578
-200.7,367,16458.668724
-200.9,367,16462.052241
-5240.2,772,16482.388246
-616.1,367,16486.448672
-5239.8,772,16509.02153
-202.7,367,16511.458275
-203.3,367,16514.357623
-5243.0,772,16535.594624
-5233.4,772,16557.734231
-196.5,367,16561.2994
-200.9,367,16564.435118
-5225.6,772,16586.240108
-197.7,367,16590.078188
-198.1,367,16594.001275
-612.5,367,16597.303438
-197.3,367,16599.720654
-198.3,367,16602.055512
-198.7,367,16605.539313
-5236.0,772,16625.284904
-199.1,367,16628.088585
-196.7,367,16630.469125
-195.5,367,16633.57551
-610.7,367,16636.097644
-5232.4,772,16656.676704
-608.7,367,16660.774298
-612.5,367,16664.826515
-191.5,367,16670.187112
-605.9,367,16674.038635
-606.3,367,16677.624697
-604.3,367,16681.450032
-603.1,367,16685.517818
-5216.0,772,16706.827481
-603.7,367,16711.090851
-187.7,367,16714.975746
-187.1,367,16719.05459
-605.9,367,16722.103712
-605.1,367,16727.856972
-5212.2,772,16747.862267
-5217.0,772,16766.631541
-602.3,367,16772.293988
-191.1,367,16774.934881
-608.5,367,16777.703427
-5220.0,772,16797.2583
-604.9,367,16800.645833
-5222.0,772,16822.709371
-5229.4,772,16842.969876
-196.7,367,16846.867192
-192.5,367,16852.09257
-194.7,367,16855.789275
-5225.6,772,16876.433149
-192.7,367,16880.151311
-611.3,367,16884.023632
-5219.2,772,16903.638799
-5228.6,772,16923.593567
-192.3,367,16926.270781
-612.7,367,16929.494928
-610.7,367,16932.319439
-5228.4,772,16951.389629
-5229.6,772,16972.621642
-610.1,367,16976.773845
-196.5,367,16979.701587
-194.9,367,16982.154311
-611.3,367,16984.695844
-198.5,367,16988.071279
-5228.0,772,17011.00155
-612.7,367,17015.2938
-197.1,367,17019.123759
-195.9,367,17023.011785
-5229.2,772,17044.468349
-193.3,367,17048.174567
-5227.6,772,17069.374025
-5225.2,772,17090.348291
-196.3,367,17093.164014
-195.1,367,17095.808433
-5225.4,772,17117.53586
-5224.2,772,17136.536641
-605.9,367,17140.584395
-604.1,367,17144.832644
-189.7,367,17147.903895
-194.3,367,17150.875647
-189.7,367,17156.283766
-607.1,367,17159.953269
-5222.4,772,17179.68418
-609.7,367,17183.542376
-604.5,367,17188.56471
-5217.2,772,17209.787336
-5214.6,772,17230.727636
-607.3,367,17236.583684
-189.9,367,17240.315648
-189.1,367,17244.267765
-606.3,367,17248.395541
-601.5,367,17251.618537
-604.9,367,17255.611882
-189.1,367,17260.963281
-5216.6,772,17281.180707
-606.5,367,17283.957575
-5216.6,772,17306.11049
-599.5,367,17310.1454
-5213.2,772,17330.229022
-190.1,367,17333.949579
-603.1,367,17336.728124
-600.5,367,17341.096451
-180.1,367,17343.430801
-5194.6,772,17362.662167
-5199.6,772,17385.623145
-181.1,367,17388.67985
-183.3,367,17390.996714
-184.3,367,17393.336098
-5198.4,772,17413.274994
-185.7,367,17417.0154
-5207.2,772,17435.114864
-185.1,367,17437.648935
-5204.4,772,17458.72593
-5215.4,772,17479.269898
-188.3,367,17482.77227
-601.5,367,17486.771469
-598.7,367,17490.582079
-5202.2,772,17511.67685
-597.9,367,17515.302822
-599.5,367,17519.389344
-179.9,367,17523.220325
-5200.6,772,17545.226002
-179.3,367,17547.570958
-593.1,367,17550.102617
-593.9,367,17552.677888
-596.5,367,17555.173549
-182.5,367,17558.181623
-594.9,367,17560.710407
-597.1,367,17563.609561
-598.1,367,17566.144083
-183.5,367,17569.051705
-5203.6,772,17591.512303
-596.9,367,17595.731801
-184.1,367,17598.923557
-181.5,367,17601.70751
-5203.4,772,17624.060941
-5209.2,772,17645.4986
-596.9,367,17649.662364
-5211.0,772,17673.361769
-184.7,367,17677.177194
-597.3,367,17680.684778
-5206.8,772,17699.383037
-181.3,367,17704.443152
-601.5,367,17707.073996
-606.1,367,17709.611642
-606.5,367,17712.620609
-606.7,367,17715.136687
-5215.8,772,17735.249134
-5230.4,772,17754.375146
-192.1,367,17757.829443
-5226.6,772,17778.48126
-611.3,367,17782.307471
-608.1,367,17785.171586
-610.1,367,17787.811012
-611.5,367,17791.227697
-5224.6,772,17811.304678
-610.7,367,17815.245639
-607.5,367,17819.312265
-194.1,367,17823.033292
-5231.2,772,17845.509673
-5216.0,772,17865.444205
-194.3,367,17869.085522
-605.1,367,17872.012157
-5224.6,772,17893.432178
-604.9,367,17897.49976
-608.5,367,17900.633233
-607.9,367,17904.465606
-5217.8,772,17925.496542
-192.3,367,17929.343532
-191.7,367,17933.190037
-608.9,367,17937.001701
-607.3,367,17941.013477
-5221.6,772,17961.695075
-5222.6,772,17981.004148
-189.5,367,17983.977861
-189.3,367,17986.409626
-189.7,367,17989.667208
-602.1,367,17992.417615
-602.7,367,17996.40595
-603.1,367,17999.248513
-606.9,367,18003.280963
-5206.8,772,18024.519569
-5203.4,772,18045.161368
-5211.0,772,18064.621866
-5203.0,772,18085.566857
-5200.6,772,18106.837171
-599.3,367,18111.085929
-595.1,367,18115.063585
-180.3,367,18118.979862
-596.7,367,18122.813569
-592.7,367,18126.74345
-5201.6,772,18147.960329
-5201.0,772,18169.538267
-594.5,367,18173.837556
-180.9,367,18177.264715
-598.5,367,18181.28756
-178.9,367,18185.105946
-5196.0,772,18204.255507
-5198.2,772,18223.624476
-5197.8,772,18246.12471
-182.3,367,18249.89171
-5200.6,772,18268.466554
