#{"t_start": 1776407703.9458294, "env_id": "None"}
r,l,t
-5174.0,770,1386.376762
-196.8,367,1389.130717
-196.2,368,1391.801273
-678.5,368,1396.59842
-200.4,367,1399.676922
-197.1,367,1403.500893
-191.6,367,1406.497417
-197.0,367,1410.268713
-187.4,367,1414.97021
-189.5,367,1417.560846
-195.6,367,1421.40866
-630.7,369,1425.500067
-5235.2,772,1444.82887
-193.4,367,1449.607748
-648.3,368,1453.685952
-5124.6,772,1473.335373
-184.8,367,1476.541305
-184.5,367,1480.325949
-687.2,367,1483.621071
-665.4,370,1486.684014
-187.0,367,1489.643377
-191.3,368,1492.507441
-5078.9,772,1513.160589
-5165.0,768,1531.446986
-195.2,367,1534.515875
-177.1,367,1537.314314
-172.7,367,1541.489441
-5154.8,768,1559.485453
-618.8,367,1563.53811
-180.8,367,1567.30986
-5181.4,772,1587.916063
-187.2,367,1590.937348
-5153.7,769,1608.254613
-182.1,367,1611.122977
-641.2,367,1615.859843
-190.8,367,1618.636011
-648.2,367,1621.434777
-631.3,367,1624.027988
-5157.0,768,1642.035073
-634.6,367,1646.989293
-180.0,367,1649.783464
-5155.0,768,1668.857872
-181.2,367,1671.319133
-5121.7,769,1691.491548
-5161.5,768,1710.017564
-182.8,367,1713.644596
-177.6,367,1716.942911
-182.0,367,1722.13778
-640.7,367,1725.305049
-615.7,367,1728.801153
-615.3,368,1731.451422
-5143.2,772,1751.003952
-621.1,367,1755.076254
-5074.9,768,1771.229097
-620.6,367,1775.025212
-178.0,367,1778.547748
-589.7,367,1783.882547
-5113.2,772,1800.752022
-176.9,367,1804.547077
-182.3,370,1807.450327
-174.2,367,1811.715973
-593.7,367,1815.677934
-5171.1,772,1834.782224
-660.3,367,1837.757429
-184.7,367,1841.615451
-613.5,368,1846.308948
-5115.6,772,1865.662187
-170.8,367,1868.890604
-182.1,367,1872.496936
-653.0,367,1877.679569
-5136.0,768,1896.974046
-617.3,367,1899.666996
-619.1,367,1902.324108
-177.7,367,1905.548263
-182.4,367,1909.727522
-185.4,367,1912.276905
-180.0,367,1915.883491
-5113.4,769,1935.539248
-622.4,367,1940.280431
-5138.3,772,1959.290762
-5110.7,772,1978.84211
-647.6,372,1983.077866
-176.9,367,1986.822448
-5163.2,772,2006.810407
-641.5,367,2010.257352
-622.0,367,2013.120924
-179.2,367,2017.052321
-5117.1,768,2034.362304
-634.5,369,2037.505591
-5116.9,768,2057.816833
-626.6,367,2061.313732
-5154.0,773,2081.225383
-5108.5,773,2099.568232
-177.1,367,2103.393294
-633.7,367,2106.553923
-641.1,367,2109.852327
-5132.1,773,2127.966135
-5152.1,772,2149.404767
-183.6,367,2151.873872
-179.7,367,2154.389759
-671.3,367,2158.508862
-184.6,367,2162.333678
-185.7,367,2167.717428
-183.7,367,2170.765846
-174.9,367,2173.168026
-5137.7,773,2192.214275
-5092.2,773,2211.615776
-654.7,367,2214.339542
-5163.4,772,2231.436606
-5169.4,769,2253.448743
-5116.6,768,2271.082939
-180.6,367,2273.548284
-5101.3,773,2293.34434
-178.7,368,2296.73911
-5078.9,769,2312.8976
-182.2,367,2316.115027
-171.1,367,2320.861033
-182.8,367,2324.386617
-625.4,368,2328.472981
-628.2,368,2332.012188
-169.9,367,2335.750836
-5099.6,768,2355.869649
-183.3,367,2359.648171
-164.6,367,2363.483339
-620.6,370,2366.086986
-624.3,367,2368.697997
-616.8,367,2374.067091
-175.7,367,2377.47556
-168.2,367,2379.998278
-593.0,367,2382.707691
-174.6,367,2385.128966
-182.6,367,2388.870455
-5123.6,768,2408.513255
-5105.9,770,2427.362786
-605.4,367,2430.175778
-164.6,367,2434.643489
-175.3,370,2437.634004
-168.4,367,2441.602801
-610.0,367,2444.367893
-5093.2,772,2462.743237
-626.7,370,2468.075615
-624.9,367,2471.53682
-177.2,367,2475.293106
-179.3,367,2477.750595
-173.9,367,2481.057021
-5091.3,772,2500.43809
-581.4,368,2504.519368
-600.7,367,2508.339406
-593.0,367,2511.835053
-5099.7,768,2532.568101
-610.2,367,2535.791483
-163.9,367,2538.878634
-602.2,367,2541.860966
-170.4,367,2544.785227
-606.0,367,2549.231998
-5123.8,772,2567.337251
-165.1,367,2570.602214
-5117.2,773,2588.147313
-176.0,367,2593.423091
-5098.7,768,2611.193228
-5079.0,772,2631.308525
-177.5,367,2635.95479
-634.9,367,2638.972995
-168.8,367,2641.361914
-171.1,368,2644.136485
-168.4,367,2647.098226
-173.6,367,2649.664309
-169.7,367,2654.10782
-654.6,367,2656.724115
-5138.3,768,2676.510184
-171.3,369,2678.949331
-173.7,367,2683.384694
-163.0,367,2685.961267
-5106.7,773,2704.029677
-619.2,367,2708.142372
-643.1,367,2713.629276
-608.7,367,2717.660903
-597.3,367,2721.017407
-5100.4,768,2738.527369
-614.3,367,2742.142467
-5147.0,768,2761.845851
-5089.2,768,2780.322787
-170.3,367,2782.803341
-176.5,367,2787.067945
-168.1,367,2790.719255
-663.1,367,2794.464373
-5086.4,772,2814.1073
-652.9,367,2817.111408
-630.6,367,2821.133683
-652.8,367,2823.713495
-173.9,367,2826.522693
-166.3,367,2829.660289
-5134.7,769,2850.012065
-606.3,367,2854.069562
-5122.6,768,2873.12328
-179.0,367,2875.789084
-167.7,367,2878.754956
-5071.9,772,2898.680757
-169.6,367,2901.223185
-613.0,367,2904.278764
-610.2,367,2907.412073
-5136.9,768,2926.549145
-166.3,367,2929.355972
-593.1,367,2933.019591
-601.4,367,2935.614545
-5119.3,768,2956.063255
-5092.3,768,2972.775614
-5102.4,773,2990.39866
-172.3,367,2994.185927
-173.0,367,2996.600905
-5127.0,768,3014.230628
-5167.0,772,3032.524007
-5112.3,768,3051.765206
-5117.8,768,3070.288827
-5082.9,768,3092.356463
-5081.7,772,3111.168524
-5084.8,772,3128.730726
-5110.1,772,3147.661917
-167.8,367,3151.507034
-5106.5,769,3168.329054
-5088.9,770,3188.439997
-5144.2,768,3206.97394
-179.5,367,3209.397967
-612.5,367,3212.156858
-176.4,367,3217.700638
-179.0,367,3221.07054
-166.4,367,3224.867535
-612.3,368,3227.652879
-640.6,367,3231.702054
-175.5,369,3236.877574
-182.2,367,3239.965959
-618.3,367,3242.944436
-5174.9,772,3260.567907
-645.9,367,3263.676928
-168.1,367,3267.70606
-183.0,367,3270.999881
-5133.2,768,3290.457376
-5171.8,768,3311.553169
-623.5,369,3315.627678
-5071.6,768,3332.689099
-643.7,367,3335.499681
-5158.1,772,3354.664644
-176.8,367,3357.967346
-171.9,367,3361.625389
-5131.6,768,3380.551709
-601.3,370,3385.11607
-621.5,367,3388.604636
-5110.3,772,3408.437449
-643.1,367,3412.108127
-5070.9,768,3430.171447
-5111.3,772,3449.121098
-5143.0,772,3468.314227
-5128.6,772,3488.382739
-173.6,367,3492.11994
-182.2,367,3495.206178
-170.5,367,3497.617771
-5110.3,769,3517.428727
-171.7,367,3520.151246
-5114.6,768,3537.906566
-182.6,367,3540.887192
-5080.3,768,3561.434316
-5083.2,773,3579.606633
-170.1,367,3582.105032
-612.6,367,3586.57925
-639.6,367,3589.586291
-599.7,367,3592.205745
-622.4,368,3595.150832
-175.4,367,3598.465145
-603.7,367,3601.332813
-607.2,367,3605.66387
-618.0,367,3608.457617
-5154.9,772,3627.504179
-609.1,367,3630.138881
-175.4,371,3634.912955
-622.6,367,3637.501083
-612.5,367,3640.824066
-5100.9,770,3659.114151
-167.1,367,3661.745228
-172.2,367,3666.9135
-5098.8,772,3685.863272
-172.5,367,3688.931947
-626.3,367,3691.530855
-594.0,367,3695.463635
-616.2,367,3698.500058
-5098.5,773,3716.043155
-170.4,367,3718.564176
-600.4,367,3721.534546
-169.3,367,3726.198272
-590.5,367,3730.121712
-606.6,368,3733.943086
-5065.8,768,3753.273047
-5054.4,768,3774.191142
-619.8,368,3777.059022
-5101.1,768,3796.566465
-5106.8,773,3817.569001
-5087.1,768,3835.386827
-166.1,367,3839.030507
-5092.6,768,3860.417164
-5049.6,772,3877.942213
-5060.3,770,3896.816812
-5062.4,768,3916.112486
-167.3,367,3918.574197
-591.9,367,3922.38153
-5094.3,773,3940.860294
-168.6,367,3945.702718
-593.8,367,3948.884236
-5107.3,768,3967.685947
-601.2,370,3971.325352
-159.2,367,3975.878715
-5100.3,768,3993.165798
-598.8,368,3996.812312
-170.3,367,3999.389549
-173.0,367,4003.299417
-167.3,367,4007.647344
-578.6,367,4011.734228
-616.6,367,4015.103609
-5123.7,769,4033.577315
-606.4,367,4038.638176
-163.5,367,4041.269722
-161.9,367,4044.834414
-168.9,367,4047.85896
-174.9,367,4051.331967
-619.7,367,4053.993718
-167.3,367,4058.443803
-577.5,367,4062.525795
-168.4,367,4066.02799
-158.1,367,4069.250656
-166.3,367,4072.345553
-5102.9,768,4092.708744
-567.9,369,4096.565741
-5093.0,768,4114.903886
-163.5,367,4118.680517
-615.0,368,4124.430715
-595.6,367,4127.085665
-5116.6,772,4145.701053
-167.6,367,4148.113147
-177.8,367,4152.34849
-5054.8,772,4170.403938
-164.8,367,4172.832069
-165.8,367,4176.553375
-582.9,367,4179.412221
-5108.8,772,4198.271407
-171.8,367,4200.756678
-166.2,367,4203.731598
-5081.4,773,4223.738628
-597.8,367,4227.700633
-628.7,369,4230.927492
-600.8,367,4234.174418
-169.0,367,4237.494128
-601.7,371,4242.222965
-581.3,367,4246.103141
-593.1,367,4250.163062
-171.9,367,4253.007836
-5090.8,772,4272.556324
-5062.1,773,4291.560196
-5108.3,768,4310.698213
-608.6,367,4313.369495
-607.6,367,4317.693676
-5064.3,768,4336.690782
-176.0,367,4340.072437
-618.6,367,4342.656147
-611.4,368,4346.480995
-5094.9,772,4368.261417
-626.3,367,4371.556928
-176.5,367,4374.264507
-5043.2,768,4395.135815
-5129.5,769,4413.821063
-5129.0,768,4431.228251
-5103.3,769,4448.28231
-177.5,367,4451.517014
-597.7,367,4454.377887
-607.4,367,4457.443366
-597.0,367,4461.401803
-171.8,367,4466.350384
-5124.3,768,4486.16119
-169.0,367,4489.932819
-176.0,367,4493.76055
-606.3,367,4497.122432
-171.8,367,4501.097971
-178.0,367,4503.539918
-177.3,367,4506.67421
-167.9,367,4510.430715
-167.2,367,4513.703177
-607.3,367,4518.680675
-607.6,367,4521.896252
-169.6,367,4525.188559
-5036.0,768,4544.981682
-5100.9,772,4565.349869
-5126.8,768,4584.011875
-175.9,367,4586.923285
-5067.8,768,4607.699594
-5085.8,768,4627.652114
-175.7,367,4630.696697
-178.1,367,4633.598532
-5096.4,769,4653.464638
-618.4,367,4656.845518
-5082.7,768,4675.876782
-5091.5,768,4694.900091
-180.1,372,4697.61862
-173.3,367,4700.773844
-178.3,367,4704.264212
-637.7,367,4706.973445
-5095.1,768,4726.537451
-183.7,367,4729.178027
-646.5,367,4732.711242
-5085.8,772,4751.457907
-604.7,367,4757.325364
-626.4,367,4760.997648
-5067.4,769,4778.938899
-5080.7,768,4798.404342
-5084.7,772,4817.633968
-611.8,367,4821.32727
-179.2,367,4825.204567
-5055.6,768,4845.089097
-605.6,368,4849.253683
-5083.5,768,4869.245861
-178.4,367,4871.672702
-607.4,367,4875.893842
-176.4,367,4879.465723
-178.0,371,4882.014515
-176.4,369,4884.744849
-5096.8,769,4904.477348
-629.5,367,4907.738321
-623.4,367,4910.491939
-584.2,367,4913.089818
-625.3,367,4916.618311
-5103.0,772,4935.606974
-616.6,368,4939.413115
-5087.8,772,4958.184561
-618.8,367,4962.145907
-599.3,367,4967.28386
-610.1,368,4970.431411
-171.6,367,4972.90354
-634.5,367,4975.683029
-175.7,367,4978.494043
-634.1,367,4981.136722
-642.0,367,4985.71415
-5065.6,768,5004.49737
-165.2,367,5007.982277
-5089.8,768,5029.493908
-589.5,367,5032.497535
-5102.0,768,5053.080673
-5105.8,769,5076.480184
-5079.4,769,5101.289846
-623.7,367,5106.927816
-170.3,367,5112.097888
-600.4,367,5119.672201
-5086.0,769,5147.456356
-173.4,367,5152.175557
-625.4,367,5155.724365
-5102.1,772,5181.650282
-5066.4,772,5202.260201
-5083.1,768,5221.600819
-5099.5,768,5249.285436
-5107.9,772,5272.77743
-5042.2,768,5295.665291
-5048.7,769,5316.295407
-5092.4,769,5341.831154
-625.1,367,5345.576842
-170.4,367,5348.795607
-176.2,367,5354.175228
-176.1,367,5358.307192
-5142.9,773,5384.210392
-174.4,367,5387.604488
-616.1,367,5394.322513
-598.0,367,5397.567099
-607.6,367,5401.248009
-5065.9,772,5423.193882
-5082.1,768,5446.117409
-175.1,367,5450.022514
-5096.9,768,5470.085708
-177.8,367,5474.011574
-5157.7,774,5497.995077
-619.7,368,5501.981417
-622.6,367,5505.441059
-611.5,367,5509.135897
-620.0,367,5513.0168
-169.6,367,5516.498885
-629.8,367,5520.781254
-5092.9,774,5541.738802
-612.6,367,5545.705937
-178.5,367,5551.108221
-180.6,367,5555.330137
-627.5,367,5559.847815
-5096.7,768,5582.317426
-615.3,367,5589.290286
-631.3,367,5593.28991
-606.3,367,5596.863456
-170.6,370,5600.82366
-178.0,367,5603.822532
-173.2,367,5606.965016
-5137.2,768,5632.404943
-617.9,367,5637.30801
-5074.4,768,5661.469081
-175.1,367,5666.24995
-5087.6,768,5691.329612
-5075.3,768,5714.066852
-171.8,367,5718.060859
-607.0,367,5722.065024
-5099.0,768,5746.832845
-602.0,370,5750.948624
-5054.1,768,5774.332216
-5056.7,772,5794.007365
-165.9,367,5797.379184
-5117.2,773,5817.763252
-611.1,367,5822.371837
-168.5,367,5825.965234
-170.8,367,5828.613876
-5092.8,768,5852.563029
-602.7,371,5858.82109
-5080.2,768,5877.844302
-5052.4,768,5900.36791
-608.2,367,5906.10533
-172.9,367,5908.707871
-5088.2,772,5926.35614
-615.1,367,5929.884417
-5080.1,768,5955.730883
-165.2,367,5959.60076
-630.1,367,5963.931263
-591.0,367,5968.840496
-579.6,367,5971.469632
-164.6,367,5976.525609
-593.9,369,5979.215132
-603.3,367,5983.368344
-597.5,367,5987.261092
-597.1,367,5990.753145
-170.7,367,5993.451667
-578.6,367,5999.41001
-165.2,367,6003.565738
-630.8,367,6007.901706
-173.2,367,6011.620857
-168.4,367,6015.261092
-5083.7,773,6039.360752
-167.1,368,6043.566706
-5086.7,773,6070.082406
-596.3,367,6074.506981
-604.6,367,6081.240661
-168.7,367,6085.547076
-614.6,368,6091.502409
-172.1,367,6095.402224
-626.0,367,6100.244898
-5093.0,768,6137.548562
-614.0,367,6142.776838
-605.3,368,6147.098702
-164.7,367,6151.602339
-166.8,367,6155.70523
-169.8,367,6161.345749
-169.3,367,6164.031438
-582.5,367,6167.877701
-161.9,367,6170.976559
-600.1,367,6174.968119
-617.0,367,6178.121438
-173.4,367,6183.165114
-5058.6,772,6201.268704
-174.3,367,6204.975897
-597.9,367,6208.699017
-5041.5,768,6235.932399
-5053.2,769,6268.623868
-168.7,368,6271.975089
-606.4,368,6276.725781
-169.4,367,6280.045432
-5063.0,769,6310.091051
-586.6,367,6313.742496
-163.3,369,6316.636631
-5062.7,769,6341.047985
-5059.0,768,6363.092167
-5113.3,768,6389.161261
-163.2,367,6392.638245
-5077.7,772,6414.690188
-162.4,367,6417.805301
-566.4,367,6420.739424
-169.8,367,6426.954212
-570.5,369,6430.986612
-5027.0,772,6453.55455
-168.5,367,6457.363509
-608.1,367,6462.99024
-163.4,367,6465.541425
-5074.5,772,6489.309717
-160.7,367,6492.125914
-164.8,367,6495.456461
-5073.3,769,6519.692336
-168.4,367,6523.447544
-599.5,367,6527.288645
-623.1,367,6530.90125
-168.0,367,6536.098347
-170.1,367,6539.903543
-5062.5,773,6561.813442
-592.4,367,6566.10128
-590.4,369,6570.162942
-605.9,367,6576.060563
-5098.2,774,6598.133684
-592.8,367,6602.918111
-171.2,367,6607.356518
-593.7,368,6611.75547
-595.3,367,6615.573727
-5048.9,768,6637.97298
-5071.5,772,6662.38292
-171.0,367,6666.967554
-633.0,367,6670.592133
-166.6,367,6673.677969
-612.9,367,6677.848325
-5064.5,769,6702.621836
-172.3,367,6706.412211
-5049.4,772,6729.560034
-169.7,367,6732.803024
-613.9,367,6738.592974
-621.7,367,6742.176486
-5026.7,772,6764.764136
-5089.9,768,6788.104627
-173.9,367,6792.665035
-585.5,367,6795.899154
-5033.8,768,6817.441929
-174.1,367,6820.217544
-159.3,367,6825.304629
-167.5,367,6828.104842
-5077.2,768,6850.256063
-581.0,367,6853.533372
-5109.6,772,6877.601889
-5040.1,768,6899.10508
-596.4,367,6902.05828
-5096.8,772,6924.927263
-167.9,367,6927.776642
-166.1,367,6931.428126
-174.2,369,6934.871309
-5070.1,772,6957.772156
-163.9,367,6962.34682
-596.9,367,6966.589881
-5088.7,772,6987.632916
-602.3,368,6991.43125
-166.4,367,6996.197485
-596.2,367,6999.583658
-166.2,367,7003.349999
-169.2,367,7006.040551
-609.4,369,7010.946782
-599.2,370,7015.213618
-165.3,367,7020.573895
-611.9,367,7024.932235
-593.6,369,7028.920233
-605.1,367,7033.477415
-167.9,367,7037.626303
-594.6,367,7043.685763
-164.8,367,7046.753297
-605.6,368,7050.813645
-164.4,367,7054.47066
-5060.3,769,7081.775292
-167.4,367,7088.742161
-165.0,367,7091.581925
-5056.7,768,7115.906157
-172.4,367,7120.291965
-5052.3,768,7149.996518
-169.5,367,7153.076495
-611.1,368,7156.155921
-572.7,368,7159.627505
-5097.3,768,7185.727305
-5060.0,769,7213.035614
-574.0,368,7216.839286
-159.0,367,7220.993242
-605.0,367,7226.698318
-5103.4,769,7250.779643
-602.1,367,7254.838512
-588.2,368,7258.464739
-176.2,368,7264.169472
-598.3,367,7268.30765
-588.2,367,7272.978699
-574.2,367,7277.398683
-5114.1,768,7301.993674
-5109.5,768,7324.515819
-594.3,367,7328.718117
-162.9,367,7332.156706
-609.0,367,7336.066221
-596.8,367,7341.749268
-5089.7,772,7364.803112
-168.3,367,7368.818932
-5101.4,772,7390.820034
-5062.8,772,7412.934548
-163.6,367,7415.668378
-5058.3,768,7435.653044
-622.7,367,7442.535998
-627.0,367,7446.12056
-593.4,367,7450.14063
-5119.4,772,7471.495579
-161.7,367,7474.118626
-162.6,367,7480.060079
-5083.7,772,7508.8592
-161.2,367,7512.281715
-581.3,367,7515.194932
-575.5,367,7519.827082
-5087.7,768,7544.03298
-565.3,367,7548.441052
-569.1,367,7553.017725
-163.6,367,7556.037541
-589.1,367,7560.90758
-169.8,367,7564.754157
-567.7,367,7568.975862
-160.3,367,7572.729472
-164.8,367,7576.401817
-165.1,367,7583.049453
-170.6,367,7585.850467
-165.1,367,7589.309431
-165.3,367,7593.679364
-612.0,367,7597.172912
-5075.2,768,7626.681041
-615.2,368,7630.85257
-600.7,367,7634.550319
-163.9,367,7637.600821
-645.6,367,7641.878241
-5097.4,772,7670.203763
-5056.3,769,7694.448536
-5065.3,768,7721.66357
-5095.5,769,7749.674025
-5085.4,772,7777.622064
-181.2,369,7780.891562
-172.8,367,7790.904149
-5060.7,769,7819.914913
-178.6,367,7823.024877
-607.2,368,7828.246726
-604.0,371,7834.364406
-5082.0,772,7860.037828
-171.9,367,7863.376278
-5083.3,772,7889.942232
-5079.7,770,7916.020501
-629.7,367,7918.832171
-603.0,367,7922.899966
-5064.9,768,7946.593886
-166.3,367,7950.825943
-176.1,367,7954.761504
-624.5,367,7958.370493
-596.5,367,7963.511258
-604.0,367,7968.051457
-584.0,367,7974.174977
-594.0,367,7977.876615
-5073.0,768,7998.317602
-587.9,367,8003.282104
-166.8,367,8008.098162
-171.8,367,8011.934571
-172.1,367,8015.410347
-622.3,367,8018.82411
-597.3,367,8021.47632
-161.5,367,8024.94787
-172.3,367,8030.978845
-179.6,367,8034.448207
-5093.0,769,8056.100132
-599.9,367,8059.063812
-584.3,368,8064.515222
-592.0,367,8068.195788
-181.4,367,8072.484743
-5123.4,769,8093.548903
-605.0,367,8097.73134
-614.4,367,8102.550208
-5044.4,768,8123.640334
-5076.9,769,8146.453207
-5049.4,768,8168.747128
-599.1,367,8172.716077
-586.1,367,8176.878223
-5062.3,770,8197.540204
-602.0,367,8203.192688
-174.6,367,8206.702955
-5048.5,768,8228.947433
-5096.5,772,8251.438036
-609.5,367,8254.012285
-5071.3,772,8274.941897
-5103.2,769,8298.969651
-170.0,367,8302.313224
-606.1,367,8306.581162
-5099.8,768,8329.658079
-605.5,367,8333.124543
-5075.1,768,8356.5921
-5087.2,774,8376.172915
-5051.1,768,8396.435609
-168.2,367,8400.081021
-171.8,367,8403.902575
-594.9,367,8408.083929
-174.8,367,8411.707939
-172.1,367,8415.083634
-177.0,367,8419.898979
-607.5,367,8423.492309
-607.3,372,8427.521757
-5082.6,772,8448.504887
-604.1,369,8454.033842
-605.6,367,8458.035123
-172.4,367,8461.886989
-5074.9,768,8481.462
-170.2,367,8484.955999
-174.5,372,8490.127717
-172.1,367,8493.753216
-177.9,367,8497.381496
-174.5,367,8501.046113
-614.7,367,8503.853822
-5125.5,772,8530.119392
-5060.0,769,8554.198161
-176.4,367,8557.053132
-5084.8,773,8584.891309
-174.7,367,8588.323066
-630.9,367,8591.074645
-5089.2,768,8614.028241
-584.5,367,8619.723013
-5083.9,768,8640.89543
-188.3,367,8644.759253
-180.7,367,8647.258153
-5058.5,772,8670.602949
-184.2,367,8674.274544
-5044.7,768,8697.949031
-609.4,367,8701.919153
-179.3,367,8709.123786
-5040.7,768,8730.049018
-603.2,367,8734.351999
-181.0,367,8737.560778
-177.7,367,8741.6017
-5081.1,768,8763.679406
-596.8,367,8766.539702
-606.2,367,8769.231631
-180.2,367,8772.425409
-611.6,367,8777.386499
-611.4,367,8781.195776
-636.7,367,8785.445314
-607.6,370,8789.694367
-644.9,367,8793.55854
-181.3,367,8799.197811
-182.7,367,8802.44884
-5099.2,769,8825.248888
-627.5,367,8828.450133
-616.7,370,8831.845009
-5096.9,768,8852.714357
-5109.1,773,8874.372088
-585.0,367,8877.17553
-580.3,372,8882.015683
-5057.5,768,8905.640663
-616.7,367,8909.007456
-5117.4,772,8935.268662
-611.7,367,8940.753203
-5070.1,769,8962.088396
-5057.2,768,8983.986218
-622.4,367,8988.839895
-187.8,367,8992.195674
-5114.7,769,9017.085722
-5078.6,769,9039.986704
-5065.5,772,9063.786325
-170.5,367,9068.28962
-177.1,367,9072.65339
-5092.4,772,9101.537881
-5112.7,772,9125.732498
-5079.1,768,9147.887063
-5076.9,773,9170.720756
-5093.8,772,9190.476945
-181.6,367,9193.900265
-181.5,367,9198.288561
-597.6,367,9201.461796
-180.9,367,9205.374833
-180.8,367,9209.362877
-597.1,367,9213.500746
-179.5,367,9216.136228
-5061.3,769,9242.734501
-183.9,367,9246.096313
-5065.7,768,9269.455139
-5095.0,768,9303.322638
-604.6,367,9308.028555
-624.9,368,9312.414743
-177.6,367,9316.428676
-5073.5,768,9349.28827
-602.7,369,9354.554117
-5066.0,768,9386.034489
-5087.6,768,9421.212814
-188.1,367,9425.667065
-602.8,367,9430.71616
-196.4,367,9434.331632
-5069.3,773,9460.431547
-181.9,367,9467.329945
-643.2,367,9471.718256
-184.4,367,9476.08276
-182.6,367,9480.510807
-5068.2,772,9514.130565
-191.5,367,9518.290313
-5093.5,768,9549.617526
-185.5,367,9553.117719
-5083.1,773,9586.656091
-597.1,367,9590.8839
-5104.5,768,9624.214583
-5079.8,772,9658.262727
-608.4,367,9663.074178
-640.7,367,9667.390213
-5091.7,772,9700.592187
-618.8,367,9707.603346
-5119.3,768,9739.034346
-178.0,367,9743.377729
-192.2,367,9746.941764
-176.0,367,9750.86992
-175.5,368,9756.712148
-5059.0,768,9787.917437
-625.4,367,9792.742656
-5046.3,768,9825.547332
-184.1,367,9829.912665
-632.9,367,9834.754439
-643.9,367,9839.086453
-632.9,369,9843.20556
-5075.8,773,9876.290516
-179.1,367,9880.708747
-605.2,367,9884.474159
-5075.7,768,9916.86688
