#{"t_start": 1777633440.071811, "env_id": "None"}
r,l,t
12.14,768,16820.990396
12.54,768,16841.871048
12.24,768,16862.717379
5.64,367,16868.250596
12.54,768,16888.950771
5.64,367,16892.716124
2.16,367,16896.062318
12.54,768,16915.561299
2.16,367,16919.141159
5.64,367,16922.823167
12.54,768,16942.458823
12.54,768,16963.539588
2.16,367,16967.201513
12.54,768,16988.50648
2.16,367,16992.058092
12.54,768,17012.894609
5.34,367,17017.181908
1.66,367,17021.007763
12.24,768,17045.45567
5.64,367,17048.742548
1.76,367,17051.773678
12.24,768,17072.601708
1.86,367,17076.273283
2.16,367,17079.902076
12.54,768,17100.405151
2.16,367,17106.089429
12.54,768,17147.410056
5.64,367,17153.898937
12.54,768,17190.783748
12.54,768,17227.482723
5.64,367,17233.995405
12.04,768,17270.739155
12.54,768,17307.686804
2.16,367,17316.278398
2.16,367,17321.493469
2.16,367,17327.111383
12.54,768,17364.268381
2.16,367,17370.266114
5.64,367,17376.663068
2.16,367,17381.240424
5.04,367,17386.6308
5.24,367,17393.255356
12.54,768,17432.02805
2.16,367,17436.742124
12.54,768,17473.615423
12.54,768,17508.846963
12.54,768,17545.727628
1.96,367,17551.711129
12.24,768,17591.706507
12.54,768,17628.200932
2.16,367,17634.202811
12.54,768,17672.445394
12.14,768,17709.913862
2.16,367,17715.681031
12.54,768,17751.863197
5.64,367,17761.589411
2.16,367,17766.980164
12.54,768,17804.815881
2.16,367,17808.653232
5.64,367,17815.175022
12.54,768,17852.239803
5.64,367,17858.626068
12.54,768,17895.186741
5.64,367,17902.847758
5.64,367,17907.70299
5.64,367,17913.573313
12.54,768,17950.865714
4.94,367,17957.153878
5.64,367,17961.499224
5.64,367,17967.267084
12.54,768,18004.095872
2.16,367,18009.713372
2.16,367,18018.970503
5.64,367,18025.474206
12.54,768,18061.435678
12.54,768,18098.878592
2.16,367,18104.193811
12.54,768,18141.04432
12.54,768,18176.173213
5.64,367,18185.081911
2.16,367,18189.625374
2.16,367,18194.039818
2.16,367,18199.920218
5.64,367,18206.810653
5.64,367,18211.82907
12.54,768,18249.287108
1.86,367,18255.006237
12.24,768,18292.278546
5.64,367,18302.39047
1.86,367,18308.116669
2.16,367,18313.93413
2.16,367,18319.608018
2.16,367,18325.339285
12.54,768,18362.64111
1.76,367,18368.655792
12.54,768,18405.332284
12.54,768,18447.769815
12.14,768,18487.685343
12.54,768,18526.692972
12.54,768,18563.669196
12.54,768,18609.263321
2.16,367,18615.473979
2.16,367,18624.83267
5.64,367,18631.584719
5.64,367,18637.164138
12.54,768,18686.435275
5.64,367,18693.031946
2.16,367,18699.04995
5.64,367,18704.74677
12.54,768,18754.969082
12.54,768,18807.284007
12.34,768,18849.893615
2.16,367,18855.735457
2.16,367,18860.976388
5.64,367,18867.736409
5.64,367,18873.406644
2.16,367,18878.757531
2.16,367,18885.00874
5.64,367,18890.475039
5.64,367,18897.213472
12.54,768,18944.668454
12.54,768,18992.003658
2.16,367,18997.841421
5.64,367,19004.042743
5.64,367,19010.465572
2.16,367,19016.605916
5.64,367,19023.049481
12.54,768,19068.661624
12.54,768,19118.450395
2.16,367,19124.064486
2.16,367,19129.421604
2.16,367,19135.867246
12.54,768,19184.355582
12.54,768,19228.931724
12.54,768,19277.041386
12.54,768,19325.962571
5.64,367,19331.842772
5.64,367,19339.103698
12.54,768,19385.52117
12.54,768,19427.986495
12.34,768,19471.720917
2.16,367,19477.307996
5.44,367,19485.94547
2.16,367,19491.59023
12.54,768,19539.122267
2.16,367,19544.198793
5.64,367,19551.099562
5.64,367,19558.354924
12.54,768,19603.560177
12.34,768,19642.157862
5.64,367,19651.833238
12.24,768,19698.420506
5.64,367,19704.800082
5.64,367,19710.83743
12.54,768,19749.402842
5.64,367,19755.456312
12.54,768,19792.658428
5.64,367,19798.826198
5.64,367,19807.51883
5.64,367,19812.933545
5.64,367,19819.451521
12.54,768,19855.992447
2.16,367,19862.320783
12.54,768,19899.680666
2.16,367,19905.156218
12.34,768,19946.803799
5.64,367,19951.531624
5.64,367,19956.470046
2.16,367,19962.491792
2.16,367,19967.727802
12.54,768,20006.72007
2.16,367,20011.4707
2.16,367,20017.46666
2.16,367,20023.567218
12.54,768,20064.68358
2.16,367,20069.820358
5.64,367,20076.055442
1.96,367,20080.991266
2.16,367,20085.824937
2.16,367,20090.131459
5.64,367,20096.774901
12.54,768,20134.550463
2.16,367,20139.368804
2.16,367,20144.5139
12.54,768,20185.445364
12.54,768,20223.028609
2.16,367,20227.608681
5.64,367,20234.403838
12.54,768,20271.318452
12.54,768,20306.358201
5.64,367,20313.056396
5.64,367,20322.091835
12.54,768,20359.044827
2.16,367,20364.486612
12.54,768,20400.620516
12.54,768,20439.044497
12.54,768,20475.487405
12.04,768,20516.330646
12.24,768,20552.595143
2.16,367,20556.834616
2.16,367,20563.028181
5.04,367,20568.567186
2.16,367,20573.285825
12.04,768,20612.813728
1.76,367,20617.456404
5.34,367,20622.725659
2.16,367,20630.867137
5.64,367,20638.406291
1.36,367,20645.230064
11.74,768,20691.946977
5.64,367,20699.652102
2.16,367,20705.39785
1.56,367,20711.783499
12.34,768,20753.368246
11.74,768,20792.873404
1.76,367,20798.778799
12.54,768,20832.773098
4.54,367,20838.794828
1.86,367,20844.522594
5.34,367,20850.817364
5.64,367,20855.822823
12.04,768,20890.938889
1.96,367,20896.560849
1.96,367,20905.003525
5.64,367,20911.41647
5.34,367,20917.317348
2.16,367,20922.84746
5.64,367,20928.405943
2.16,367,20934.068642
5.64,367,20940.206411
5.44,367,20946.335247
12.34,768,20980.006182
12.54,768,21017.12367
2.16,367,21022.881315
12.54,768,21057.240718
12.54,768,21093.217382
12.54,768,21126.936769
12.34,768,21161.235018
5.64,367,21167.224235
2.06,367,21174.348696
10.14,768,21209.492058
5.44,367,21215.418417
1.46,367,21219.991663
1.46,367,21225.025389
1.26,367,21230.829213
11.84,768,21267.333117
11.04,768,21305.404053
11.84,768,21340.563697
5.14,367,21345.283474
11.04,768,21379.084094
11.94,768,21414.114901
1.86,367,21418.430718
1.76,367,21422.203094
12.54,768,21461.202097
2.16,367,21466.016077
5.44,367,21472.617227
5.44,367,21479.102871
1.96,367,21484.788419
10.94,768,21521.055394
2.16,367,21526.069679
5.44,367,21532.294292
12.34,768,21568.968321
12.54,768,21608.586419
2.16,367,21612.485169
5.64,367,21617.866214
1.96,367,21624.003738
1.96,367,21629.484281
5.14,367,21635.548054
5.44,367,21641.371051
11.74,768,21676.697459
1.96,367,21682.806644
2.16,367,21692.043504
12.24,768,21726.921319
5.64,367,21733.131784
5.64,367,21738.642307
2.16,367,21744.229961
5.64,367,21750.479471
2.06,367,21756.030463
12.34,768,21791.170981
12.34,768,21830.628622
12.04,768,21864.438493
2.16,367,21870.205197
12.34,768,21906.607471
12.24,768,21942.849505
11.84,768,21978.673463
5.64,367,21985.086937
12.34,768,22021.088306
2.16,367,22026.602544
2.16,367,22031.857444
12.34,768,22065.417623
2.16,367,22071.062745
12.54,768,22106.888349
1.96,367,22112.358729
12.54,768,22145.449005
2.16,367,22150.114884
5.64,367,22156.274725
2.16,367,22161.648957
1.96,367,22167.338361
12.54,768,22201.23882
5.64,367,22207.414491
12.34,768,22244.324595
12.04,768,22284.847867
2.16,367,22291.110089
2.16,367,22296.701268
2.16,367,22301.942631
12.34,768,22338.016558
2.16,367,22344.251526
12.54,768,22378.938418
12.54,768,22419.273384
2.16,367,22425.259766
2.16,367,22431.30495
5.64,367,22437.574818
2.16,367,22443.091588
2.16,367,22449.287442
2.06,367,22454.978513
12.54,768,22490.399212
12.54,768,22524.023043
12.34,768,22561.8446
2.16,367,22567.474593
5.64,367,22574.429278
5.64,367,22581.216067
2.16,367,22586.959479
12.54,768,22624.456742
12.54,768,22661.705184
2.16,367,22666.713117
5.64,367,22676.172488
5.64,367,22682.620317
2.16,367,22687.411761
12.34,768,22725.913889
5.64,367,22730.631574
2.16,367,22736.304734
5.64,367,22743.11856
5.64,367,22749.312286
5.64,367,22756.270961
5.64,367,22762.946486
5.64,367,22772.765417
5.64,367,22779.527257
5.64,367,22785.932751
12.54,768,22819.624742
2.16,367,22823.444824
5.64,367,22830.311875
2.16,367,22836.475194
2.16,367,22841.837079
5.64,367,22848.315261
12.54,768,22888.096384
2.16,367,22892.429399
11.94,768,22928.52165
5.64,367,22934.986667
5.64,367,22941.501099
5.64,367,22948.015422
2.16,367,22954.360368
12.54,768,23000.349167
12.54,768,23059.649658
5.64,367,23067.516759
12.54,768,23116.084257
5.24,367,23122.407131
12.54,768,23172.827306
12.34,768,23223.28455
5.64,367,23231.884479
12.54,768,23286.209049
12.24,768,23338.18806
12.54,768,23392.399531
2.16,367,23398.119878
12.54,768,23438.440434
2.16,367,23443.33021
12.54,768,23479.064139
12.24,768,23526.704566
12.24,768,23572.195492
2.16,367,23578.392236
12.54,768,23629.148167
2.16,367,23635.785065
12.54,768,23683.211128
12.54,768,23735.866474
5.64,367,23741.980133
5.64,367,23747.780311
2.16,367,23753.947302
5.64,367,23761.820478
12.54,768,23805.113637
12.14,768,23842.69561
12.54,768,23884.011184
2.16,367,23889.386468
2.16,367,23894.910643
2.16,367,23900.483782
2.16,367,23906.042801
2.16,367,23911.985816
12.54,768,23951.159737
12.54,768,23990.157364
5.64,367,23997.022875
5.64,367,24006.428886
2.16,367,24011.732648
1.86,367,24016.162644
2.16,367,24022.298529
5.64,367,24029.096092
5.64,367,24034.035007
5.64,367,24040.393995
2.16,367,24046.432837
5.64,367,24051.479232
5.34,367,24058.171989
12.04,768,24102.290912
2.16,367,24106.349715
12.54,768,24144.020998
12.24,768,24180.309708
12.54,768,24215.372793
2.16,367,24221.237102
5.64,367,24226.087901
5.64,367,24231.997978
5.64,367,24242.36495
12.54,768,24278.724271
2.16,367,24284.807152
1.96,367,24289.422673
5.64,367,24295.787287
12.54,768,24332.310712
5.64,367,24338.5439
12.34,768,24373.546436
12.54,768,24413.03158
2.16,367,24417.267802
12.54,768,24452.397223
2.16,367,24456.596492
2.16,367,24460.55398
2.16,367,24464.347597
2.16,367,24468.152254
2.16,367,24471.959695
2.16,367,24476.266738
1.86,367,24484.357127
2.16,367,24488.14961
2.16,367,24491.847749
12.54,768,24528.259161
12.34,768,24565.718813
12.54,768,24602.931702
1.96,367,24609.20435
12.54,768,24650.130264
12.54,768,24686.98563
2.16,367,24693.031171
5.64,367,24699.207444
2.16,367,24704.773406
2.16,367,24709.639339
12.54,768,24746.940961
12.54,768,24781.997565
12.54,768,24822.508198
12.54,768,24858.35264
2.16,367,24864.073213
5.64,367,24869.093462
2.16,367,24874.201251
5.64,367,24879.880578
2.16,367,24885.731882
12.54,768,24923.381909
5.64,367,24931.521836
5.64,367,24937.130751
12.54,768,24971.971558
2.16,367,24977.850282
12.54,768,25013.742768
2.16,367,25019.515644
2.16,367,25025.194559
12.54,768,25062.871714
5.64,367,27807.402551
1.86,367,27812.131061
2.16,367,27815.21794
12.14,768,27831.514114
5.64,367,27834.954306
12.54,768,27851.967916
2.16,367,27854.582664
2.16,367,27857.265925
12.54,768,27875.911885
2.16,367,27878.786849
12.54,768,27896.232922
5.64,367,27899.387478
1.86,367,27902.338952
5.64,367,27908.290447
5.64,367,27912.989673
1.96,367,27915.700412
5.64,367,27918.83587
1.86,367,27921.752847
5.64,367,27927.79421
12.34,768,27948.003024
2.16,367,27950.858635
5.64,367,27955.061259
1.86,367,27958.223824
5.64,367,27962.950814
5.64,367,27966.15169
12.24,768,27990.915281
5.64,367,27995.022442
12.34,768,28024.911654
12.54,768,28051.428687
5.64,367,28054.374267
12.54,768,28081.772826
5.34,367,28086.539178
2.16,367,28089.335076
12.54,768,28122.017792
12.54,768,28152.895404
5.24,367,28156.561485
12.54,768,28187.948177
2.16,367,28190.717063
12.54,768,28221.680337
2.16,367,28224.748337
2.16,367,28228.608314
2.16,367,28234.615734
2.16,367,28238.005431
5.64,367,28241.325732
12.54,768,28264.224947
12.54,768,28286.370179
5.64,367,28291.059025
12.54,768,28314.006845
5.64,367,28317.034828
2.16,367,28321.934281
5.64,367,28326.06011
12.54,768,28348.966275
5.64,367,28353.396768
12.54,768,28384.57658
2.16,367,28387.905482
12.54,768,28417.999264
2.16,367,28422.364405
2.16,367,28428.485428
12.54,768,28455.116636
5.44,367,28459.101331
5.64,367,28463.07075
5.64,367,28466.483099
2.16,367,28470.240363
12.54,768,28498.592956
5.64,367,28503.320944
5.64,367,28507.620667
2.16,367,28513.039184
2.16,367,28517.068612
12.54,768,28545.701974
12.54,768,28576.621284
5.64,367,28580.032574
5.64,367,28583.559345
5.64,367,28587.809987
12.54,768,28616.879246
12.34,768,28646.168276
5.64,367,28649.289717
5.64,367,28653.890923
12.54,768,28681.523921
1.96,367,28684.688368
12.54,768,28710.806588
12.04,768,28739.035044
2.16,367,28744.163265
2.16,367,28747.819324
2.16,367,28750.852515
5.44,367,28754.79809
2.16,367,28758.295795
12.54,768,28783.766434
5.64,367,28788.082754
12.34,768,28814.887562
2.16,367,28818.275121
5.34,367,28823.973552
2.16,367,28827.557397
5.34,367,28832.213062
12.54,768,28858.149936
2.16,367,28861.76341
12.54,768,28889.930961
2.16,367,28893.205315
5.44,367,28897.400846
2.16,367,28900.249573
2.16,367,28905.215106
5.64,367,28909.23252
2.16,367,28912.323141
12.54,768,28939.250939
2.16,367,28942.056187
2.16,367,28945.581236
5.64,367,28949.356509
2.16,367,28952.728215
2.16,367,28955.37421
2.16,367,28959.140057
12.54,768,28987.319882
5.64,367,28990.764041
2.16,367,28993.542257
5.64,367,28997.422131
12.54,768,29023.667456
5.64,367,29027.891868
2.16,367,29031.867237
12.34,768,29058.873311
5.64,367,29065.02492
12.54,768,29092.104129
12.24,768,29119.605005
2.16,367,29124.00421
2.16,367,29127.918889
2.16,367,29131.000828
2.16,367,29133.971344
5.64,367,29137.977261
5.64,367,29142.175871
5.64,367,29148.355922
12.54,768,29175.854357
5.64,367,29179.745425
12.54,768,29205.646439
5.64,367,29209.345056
2.16,367,29212.147464
2.16,367,29215.723627
2.16,367,29219.407016
5.24,367,29225.174461
5.64,367,29229.724224
2.16,367,29233.634449
5.64,367,29236.938579
5.34,367,29240.626277
12.54,768,29267.594534
5.64,367,29271.167742
5.64,367,29273.966284
12.54,768,29297.113064
5.64,367,29301.423175
12.54,768,29323.087877
1.86,367,29326.630364
2.16,367,29329.778447
2.16,367,29333.10015
12.54,768,29360.117588
1.96,367,29362.953773
11.84,768,29387.722147
12.54,768,29415.301098
12.34,768,29440.938516
5.64,367,29443.874013
5.44,367,29447.522955
1.96,367,29451.075577
5.44,367,29455.35875
5.64,367,29458.975989
5.54,367,29463.388249
5.44,367,29467.606119
5.54,367,29473.544824
5.64,367,29477.710832
2.16,367,29481.093475
5.64,367,29484.937021
12.54,768,29510.150609
5.54,367,29514.328641
5.64,367,29518.006845
12.54,768,29543.322478
5.64,367,29547.785898
5.44,367,29554.098469
2.16,367,29557.503991
2.16,367,29561.393639
12.34,768,29586.409047
12.54,768,29612.231627
2.16,367,29616.215281
12.54,768,29642.087828
12.34,768,29671.059952
12.24,768,29698.00596
2.16,367,29701.255804
5.64,367,29704.780185
2.16,367,29708.452904
5.64,367,29711.908037
5.44,367,29716.05602
2.16,367,29719.548143
2.16,367,29723.063178
2.16,367,29725.974369
2.16,367,29731.57596
12.54,768,29755.588939
5.64,367,29759.032443
12.14,768,29782.670477
2.16,367,29785.155967
2.16,367,29788.528308
2.16,367,29791.11965
12.54,768,29815.892099
2.16,367,29821.220924
12.54,768,29845.19883
5.54,367,29848.564893
12.04,768,29873.377468
5.44,367,29876.539371
5.64,367,29880.624014
2.16,367,29884.052269
2.16,367,29887.668115
1.96,367,29891.024176
5.64,367,29896.846116
2.16,367,29900.052995
12.54,768,29927.458476
5.64,367,29931.884346
12.54,768,29958.259505
12.54,768,29982.943681
12.54,768,30009.474097
5.64,367,30014.819361
5.64,367,30018.051706
1.96,367,30021.387221
12.04,768,30045.804051
12.34,768,30073.274087
5.44,367,30076.823519
2.16,367,30079.495824
12.54,768,30105.956013
5.64,367,30111.190367
2.16,367,30113.762598
2.16,367,30117.00239
12.54,768,30142.94363
12.54,768,30166.877569
2.16,367,30169.942009
5.64,367,30172.925214
2.16,367,30175.770684
5.44,367,30178.98742
2.16,367,30183.70965
12.54,768,30209.831665
2.16,367,30213.723038
2.16,367,30216.909172
12.54,768,30243.636039
2.16,367,30247.397015
1.96,367,30251.146119
12.54,768,30277.766255
2.16,367,30283.220726
5.64,367,30286.856983
5.64,367,30290.937938
12.54,768,30316.160966
5.64,367,30320.498198
5.64,367,30324.382669
5.64,367,30328.077111
2.16,367,30331.613536
2.16,367,30335.328788
12.54,768,30360.930681
5.64,367,30364.206826
5.64,367,30368.375573
2.16,367,30372.379106
2.16,367,30376.365919
5.64,367,30380.672863
5.64,367,30384.586006
2.16,367,30388.366868
5.64,367,30392.608382
5.64,367,30396.485447
5.64,367,30399.800814
5.64,367,30405.765216
5.64,367,30410.2139
2.16,367,30413.841141
2.16,367,30417.645944
5.64,367,30421.297248
5.64,367,30425.169747
5.64,367,30428.660717
5.64,367,30432.604315
5.64,367,30436.779763
12.54,768,30462.452685
2.16,367,30467.935999
1.96,367,30470.923294
5.34,367,30475.409343
2.16,367,30479.193239
5.64,367,30482.559579
5.64,367,30486.075438
2.16,367,30489.883922
2.16,367,30493.350266
5.64,367,30497.148208
12.54,768,30522.577248
12.54,768,30550.608859
12.54,768,30575.781755
5.64,367,30580.056945
12.54,768,30606.092901
5.64,367,30610.245814
12.54,768,30636.495055
12.34,768,30667.858386
5.64,367,30671.958145
2.16,367,30676.145
2.16,367,30679.938704
5.64,367,30683.657391
2.16,367,30686.722475
5.64,367,30690.229813
12.54,768,30715.229497
12.54,768,30740.989466
5.64,367,30745.41726
5.64,367,30749.328879
12.34,768,30773.433611
2.16,367,30776.701317
2.16,367,30779.822632
12.54,768,30806.665176
2.16,367,30810.328195
2.16,367,30813.654141
12.54,768,30838.050453
5.64,367,30842.094189
2.16,367,30845.56558
2.16,367,30848.334505
5.64,367,30852.219824
2.16,367,30855.948591
5.64,367,30858.768032
5.64,367,30861.37041
2.16,367,30865.148761
5.64,367,30868.518696
2.16,367,30870.906916
12.54,768,30892.255644
12.54,768,30913.676223
2.16,367,30916.131453
2.16,367,30919.328567
2.16,367,30923.024518
2.16,367,30925.441775
2.16,367,30927.884341
2.16,367,30930.266455
2.16,367,30932.737878
5.64,367,30939.120192
12.54,768,30969.068277
2.16,367,30972.116891
12.54,768,30996.865697
12.54,768,31024.605476
2.16,367,31027.906114
2.16,367,31030.808355
5.64,367,31037.029562
5.64,367,31040.223412
5.64,367,31043.706443
5.64,367,31047.34889
5.64,367,31051.487998
2.16,367,31055.272074
12.54,768,31080.12684
5.64,367,31083.419957
2.16,367,31086.579059
2.16,367,31089.945725
5.64,367,31095.27655
5.64,367,31099.318454
12.54,768,31123.846575
5.64,367,31127.481348
5.64,367,31131.914911
2.16,367,31135.519891
12.54,768,31161.003078
5.64,367,31163.937648
5.64,367,31167.291932
2.16,367,31173.362154
12.54,768,31200.430874
2.16,367,31203.563163
5.64,367,31207.182893
2.16,367,31211.005147
2.16,367,31214.627243
12.54,768,31241.835315
12.34,768,31269.065187
12.34,768,31298.136422
5.64,367,31302.329478
12.54,768,31330.720567
5.64,367,31334.86023
5.64,367,31338.620749
5.64,367,31341.393729
5.64,367,31345.358338
12.54,768,31371.580764
12.54,768,31398.228348
2.16,367,31400.730267
12.54,768,31426.972429
1.96,367,31430.091892
2.16,367,31433.202646
5.64,367,31437.041858
2.16,367,31440.301449
12.54,768,31466.788699
5.64,367,31472.647628
12.54,768,31497.035307
12.54,768,31521.681123
2.16,367,31525.316015
5.64,367,31528.72614
12.54,768,31553.59669
5.44,367,31557.776218
5.64,367,31561.691928
12.54,768,31589.778064
12.54,768,31615.587242
2.06,367,31619.106674
12.34,768,31644.849383
5.64,367,31649.00964
12.54,768,31675.840358
2.16,367,31678.566851
1.96,367,31684.539467
2.16,367,31688.388862
12.54,768,31712.24885
12.54,768,31738.135814
12.54,768,31762.619582
5.64,367,31766.486477
5.64,367,31770.297331
