#{"t_start": 1776373617.1096044, "env_id": "None"}
r,l,t
-618.9,367,8851.844821
-4975.7,766,8868.397873
-4993.0,766,8888.510673
-5004.9,772,8906.271894
-4963.8,766,8923.263012
-614.3,369,8927.931743
-192.9,367,8930.339895
-616.6,367,8932.999745
-623.7,367,8936.481036
-191.6,367,8939.222411
-5054.6,766,8959.044821
-4982.4,766,8978.98443
-5030.2,772,8999.524895
-196.1,367,9002.098151
-613.6,367,9005.499474
-192.3,367,9009.117458
-5001.7,766,9027.231877
-607.6,371,9032.393534
-5024.5,767,9049.856091
-195.8,367,9053.604663
-191.1,368,9057.142571
-4988.1,766,9077.008471
-602.2,368,9079.722795
-186.0,367,9083.271134
-4984.4,766,9099.877575
-616.1,368,9104.770905
-186.5,367,9107.591757
-182.7,367,9110.160815
-608.0,367,9113.275362
-175.8,367,9115.628911
-617.3,367,9120.696686
-4993.5,772,9138.578322
-601.8,369,9141.884282
-178.4,367,9144.51881
-4952.4,767,9166.486368
-174.7,367,9169.11109
-593.8,372,9171.630194
-606.3,367,9174.267198
-182.9,367,9176.632761
-4986.8,773,9197.858519
-180.7,367,9201.529752
-598.6,367,9205.623329
-177.0,367,9208.199334
-176.3,367,9211.658865
-4931.2,766,9232.234925
-175.3,367,9235.455498
-4966.5,766,9254.004149
-604.0,367,9258.530545
-590.4,367,9262.347768
-175.8,367,9264.722443
-172.7,367,9267.056396
-173.8,367,9269.355546
-4990.6,772,9289.91688
-4986.5,766,9308.046966
-180.3,367,9311.34274
-176.2,367,9314.800048
-4989.7,772,9335.610111
-171.2,367,9339.121308
-179.8,367,9341.460085
-601.1,367,9344.033731
-604.8,367,9346.569404
-596.5,367,9350.639915
-4989.2,766,9369.047801
-613.7,367,9371.616663
-4980.9,766,9391.006204
-181.4,367,9394.770734
-178.4,367,9397.853665
-5008.2,773,9416.350678
-4990.6,772,9436.51129
-4983.9,766,9453.572634
-4969.6,772,9472.970404
-612.3,367,9476.662685
-177.0,367,9479.266139
-598.7,367,9482.232018
-180.5,367,9484.703831
-4948.4,765,9503.312003
-4959.4,773,9521.85187
-4986.7,772,9540.413521
-604.6,367,9543.37134
-618.7,367,9547.602822
-178.3,367,9550.151965
-5004.0,766,9567.678378
-4982.3,767,9586.894615
-602.7,367,9589.846691
-620.7,367,9593.014034
-181.3,367,9595.326885
-4955.6,774,9613.927001
-184.8,367,9617.838041
-182.3,367,9620.187427
-4979.7,772,9637.85739
-189.0,367,9641.464947
-4974.7,767,9661.707034
-609.6,367,9664.310083
-602.4,367,9666.80655
-187.7,367,9669.283269
-4969.3,772,9689.934826
-182.1,367,9692.639829
-607.0,367,9695.173731
-4985.1,766,9713.18243
-4957.3,772,9733.210892
-612.6,367,9736.42895
-614.5,367,9740.333624
-603.1,367,9743.571764
-609.4,367,9748.472899
-188.4,367,9751.707378
-5012.9,766,9770.09347
-192.2,368,9773.599262
-190.3,367,9776.237677
-4960.7,766,9795.080918
-611.0,368,9798.10315
-625.2,367,9802.163918
-4984.9,766,9823.034899
-182.5,367,9826.075355
-611.4,367,9829.39395
-609.1,367,9833.39865
-186.2,367,9836.849323
-4954.0,767,9858.16573
-184.5,367,9861.253509
-175.6,367,9864.944622
-609.0,367,9868.573399
-611.8,367,9871.832689
-600.4,367,9875.592878
-5003.4,766,9894.12291
-184.5,367,9896.647803
-614.8,367,9899.276844
-183.9,367,9902.154061
-182.4,367,9906.298481
-618.4,368,9909.539056
-4967.7,766,9926.657501
-611.6,367,9930.853544
-186.8,367,9935.726386
-4946.1,772,9954.325565
-185.4,367,9957.892884
-4999.9,767,9978.083482
-612.2,367,9983.976436
-4960.1,766,10002.003923
-4993.8,767,10019.988154
-605.0,367,10024.546359
-4994.9,773,10043.214586
-601.8,367,10046.678678
-185.1,367,10049.000642
-600.6,367,10051.719893
-600.7,367,10055.759341
-612.9,367,10058.272521
-4998.1,773,10076.730178
-182.8,367,10080.487534
-605.1,367,10085.624239
-605.1,367,10088.576044
-602.6,367,10091.164824
-182.3,367,10094.278505
-615.9,367,10097.469559
-178.1,367,10100.012397
-178.8,367,10103.997024
-4982.4,772,10121.980963
-168.2,367,10124.505447
-4973.4,772,10144.000472
-171.6,367,10147.728631
-4999.1,772,10165.92021
-172.6,367,10169.592363
-589.5,367,10173.922164
-173.3,367,10177.422987
-175.2,367,10179.790908
-174.7,367,10182.141079
-177.7,367,10184.787909
-4988.4,767,10204.059592
-5025.7,767,10222.722743
-602.1,367,10226.122249
-184.3,367,10228.449871
-178.5,367,10233.141664
-601.2,367,10236.964201
-188.7,367,10239.581611
-4974.6,772,10258.527662
-180.4,367,10262.490953
-613.6,367,10267.170072
-182.0,367,10269.519779
-184.7,367,10272.003384
-4974.2,766,10291.094638
-607.1,367,10295.299463
-4999.4,766,10313.322016
-184.4,367,10315.997844
-600.6,367,10318.578825
-4974.5,772,10337.66836
-177.4,367,10340.107862
-599.0,367,10342.641968
-186.5,369,10345.088863
-5031.8,766,10364.153453
-4966.2,767,10382.511041
-604.3,367,10386.033752
-177.3,367,10389.538265
-173.3,367,10392.957016
-596.6,367,10397.546814
-175.3,367,10400.738414
-5007.7,772,10419.296429
-597.4,367,10422.195693
-4973.7,772,10442.105129
-5041.1,766,10460.251529
-4970.7,766,10477.024946
-595.9,369,10481.640519
-5027.2,766,10499.912957
-603.2,367,10503.606887
-184.2,367,10506.17422
-181.0,368,10510.178716
-185.2,367,10513.559013
-4964.9,772,10531.611449
-4967.4,767,10551.756845
-5000.8,766,10570.472125
-4992.7,766,10588.595969
-4981.2,767,10607.447053
-193.3,367,10610.286582
-196.1,367,10612.639341
-5003.9,773,10631.698473
-198.5,367,10637.121703
-4999.8,772,10655.809748
-627.0,367,10658.499243
-4986.5,767,10675.922635
-625.6,368,10680.88472
-617.5,368,10684.698487
-191.2,367,10687.337312
-5006.0,772,10706.299265
-627.5,367,10712.128888
-4976.7,767,10732.15836
-4983.8,766,10750.813599
-4948.2,766,10770.672221
-4984.5,767,10789.751895
-199.4,367,10792.432521
-5007.2,767,10812.256135
-193.4,367,10814.734589
-4981.2,773,10831.959035
-618.3,367,10834.661053
-4953.5,767,10853.081217
-626.0,367,10855.61986
-625.7,367,10859.680178
-203.0,367,10863.25511
-624.6,367,10866.991128
-5038.0,772,10886.867521
-4998.8,772,10904.586751
-5017.4,772,10923.09743
-4972.0,766,10941.092167
-5008.8,767,10958.74197
-4991.5,773,10978.376342
-5007.1,766,10994.568176
-192.8,367,10997.081987
-200.6,369,10999.399611
-195.4,367,11003.26823
-4993.6,767,11020.255551
-196.8,367,11022.638127
-200.0,367,11025.193516
-612.5,367,11029.425595
-609.7,367,11031.959269
-4997.3,767,11049.125197
-4992.9,767,11066.335973
-5001.9,767,11087.136088
-622.2,369,11091.17711
-5023.9,773,11109.929636
-198.4,367,11114.783662
-4966.9,772,11133.476582
-200.1,367,11136.747758
-198.9,367,11140.029369
-617.2,367,11143.871383
-618.4,367,11148.405609
-616.0,369,11150.941658
-201.2,368,11153.557191
-194.3,367,11156.181793
-4986.7,766,11174.979795
-609.9,367,11177.652066
-612.8,367,11180.130764
-619.0,367,11183.391964
-4985.3,766,11199.291607
-4964.7,767,11217.509241
-617.5,369,11221.05271
-191.1,367,11224.781879
-615.4,367,11228.819195
-622.8,370,11234.220431
-193.3,367,11237.489818
-197.7,367,11239.814346
-195.1,367,11243.27384
-621.4,369,11246.875468
-192.5,367,11249.509113
-195.3,367,11254.41912
-623.3,367,11257.166381
-4980.5,767,11274.780766
-5032.1,766,11295.25932
-615.6,367,11298.888397
-5016.0,767,11316.41745
-5046.4,772,11333.946855
-193.1,367,11337.311003
-199.6,367,11339.88039
-193.3,367,11342.261467
-617.9,367,11345.037799
-192.3,367,11347.539343
-190.6,367,11352.250454
-617.0,367,11355.264985
-4982.0,767,11374.33475
-4969.2,766,11393.150855
-4968.2,772,11412.077593
-607.7,367,11415.414722
-611.9,367,11418.414158
-186.4,367,11420.997151
-181.8,367,11424.969586
-603.6,367,11427.759695
-186.0,367,11430.070422
-185.1,367,11433.60074
-608.1,367,11436.568268
-187.1,367,11440.435611
-180.3,367,11442.787713
-4983.6,766,11459.98154
-185.2,367,11462.36528
-617.1,367,11465.773925
-4979.4,766,11484.668983
-4988.7,767,11504.171498
-613.6,367,11508.093639
-4996.2,767,11528.799967
-5022.9,773,11546.010659
-606.2,367,11549.711949
-609.4,367,11552.685532
-4988.1,772,11573.397304
-182.5,367,11576.800545
-4986.9,766,11595.46087
-4955.5,765,11613.089177
-185.1,367,11615.825213
-4968.5,767,11633.831237
-605.1,367,11636.371192
-600.8,370,11641.913516
-4964.0,766,11660.299379
-603.6,367,11663.80761
-609.1,367,11666.529049
-4976.7,766,11687.039605
-606.2,367,11690.399147
-4979.9,773,11709.558753
-5004.2,767,11729.632343
-601.3,367,11733.422624
-181.1,367,11736.365503
-4992.0,773,11755.297879
-601.3,367,11759.385084
-178.0,367,11762.468102
-4986.0,766,11779.743085
-5005.3,767,11799.740582
-4991.6,766,11819.008266
-4941.8,766,11837.010394
-173.1,367,11839.745786
-588.1,368,11845.011985
-4996.6,766,11863.372163
-166.6,367,11866.419822
-600.6,368,11868.91237
-5010.5,772,11889.84281
-170.5,367,11892.620758
-171.7,367,11895.066829
-174.6,367,11897.705521
-5006.3,766,11916.650973
-4938.1,766,11934.831614
-4984.3,766,11953.318505
-5011.4,767,11973.195493
-598.9,367,11975.696612
-176.8,367,11978.148585
-176.8,367,11980.925462
-180.1,367,11985.368084
-4965.3,767,12002.909388
-178.3,367,12005.431525
-596.4,367,12007.957841
-4981.4,766,12027.857125
-190.0,367,12030.217666
-4963.3,766,12048.520843
-182.2,367,12051.043073
-607.3,367,12055.903781
-4981.6,766,12073.106086
-181.8,367,12076.180261
-604.9,367,12078.980109
-597.2,367,12082.806515
-4928.9,772,12103.12054
-619.8,368,12105.641301
-177.3,367,12108.108197
-607.8,367,12110.65058
-4988.4,773,12130.189037
-4975.8,765,12148.789386
-617.5,369,12151.547488
-183.4,367,12153.94176
-605.0,367,12159.313268
-185.3,367,12162.096187
-186.1,367,12164.660191
-610.3,367,12167.511811
-618.6,367,12170.087555
-609.9,367,12174.278178
-4976.2,766,12191.516383
-4983.3,766,12210.784952
-616.0,367,12214.128318
-615.9,367,12218.460382
-187.2,367,12221.669204
-188.1,367,12224.362973
-4957.6,765,12242.133848
-611.5,367,12247.020205
-4973.1,772,12266.040246
-617.0,368,12269.601343
-187.1,368,12272.959173
-191.7,367,12276.27992
-619.6,367,12280.70411
-190.9,367,12283.264079
-191.8,367,12285.694393
-5016.7,766,12302.577497
-188.5,367,12309.066555
-629.1,367,12312.164269
-185.9,367,12315.107102
-603.8,367,12317.847209
-5025.5,767,12336.253244
-5046.2,772,12357.024823
-4992.4,766,12374.60027
-190.4,367,12377.661165
-189.6,367,12382.756842
-191.7,367,12385.82447
-608.5,367,12388.633868
-192.5,368,12391.104535
-4997.4,766,12411.812604
-625.8,367,12414.636097
-5021.5,767,12433.034787
-609.9,367,12436.753646
-606.0,367,12439.998688
-4994.1,767,12461.122785
-190.8,367,12463.463807
-616.2,367,12466.373479
-191.3,367,12470.107168
-194.0,367,12475.101038
-192.2,367,12477.854691
-4997.0,766,12496.486499
-186.5,367,12500.209491
-5042.3,767,12520.579574
-5015.8,767,12539.18573
-616.9,369,12543.611027
-191.7,367,12546.968824
-5000.0,766,12566.782578
-195.1,367,12570.003126
-5030.2,766,12587.566363
-195.0,367,12590.729146
-624.5,367,12596.181486
-5031.0,766,12612.963986
-614.9,368,12617.849383
-609.4,367,12620.805745
-616.1,367,12626.858174
-608.4,367,12631.496006
-191.7,367,12635.45062
-194.6,369,12639.197398
-4988.3,767,12656.104314
-620.4,367,12661.887243
-195.3,367,12665.162106
-193.1,367,12668.669619
-196.5,367,12671.96794
-5004.8,773,12695.627549
-4995.5,766,12712.941803
-200.2,367,12716.925508
-4981.7,767,12734.413074
-4987.0,772,12752.867216
-195.2,368,12756.649966
-202.4,367,12760.20908
-616.2,367,12764.101662
-618.3,367,12770.305082
-623.7,367,12774.224748
-203.6,367,12777.905628
-627.0,368,12781.402639
-5010.0,772,12799.794386
-4972.2,765,12816.38009
-206.0,367,12819.613685
-5010.3,766,12837.423565
-4996.6,766,12856.87664
-4996.6,766,12877.21712
-205.3,367,12880.835735
-200.2,367,12886.270901
-5067.8,772,12903.446722
-204.5,367,12906.713656
-5034.3,773,12926.401631
-623.7,369,12932.348746
-204.5,367,12936.131545
-5046.6,767,12954.811183
-5017.7,766,12974.538877
-5005.3,766,12993.739316
-4995.8,766,13011.770577
-629.4,367,13016.809398
-5035.4,767,13035.245916
-204.3,367,13038.923318
-204.5,367,13042.492759
-626.9,367,13046.03765
-207.8,367,13051.094672
-4997.9,767,13070.65286
-5007.3,766,13087.010196
-4998.6,766,13107.379485
-624.2,367,13110.27013
-203.1,367,13113.759544
-205.9,367,13116.943897
-628.4,367,13119.600852
-625.4,368,13124.670454
-625.0,367,13128.380172
-5032.5,772,13147.586758
-628.0,367,13150.891653
-203.7,367,13155.650492
-5015.9,766,13174.11307
-5027.1,766,13194.30189
-205.1,367,13197.985536
-625.9,367,13202.373181
-620.0,368,13205.442435
-627.7,369,13208.237887
-630.9,369,13212.165391
-5003.8,766,13233.426239
-620.6,367,13237.230025
-620.4,367,13241.361323
-626.7,368,13244.054359
-5024.8,772,13264.310251
-629.8,367,13268.482477
-625.1,367,13272.430985
-627.9,367,13275.077965
-203.4,367,13278.795566
-637.9,367,13282.42921
-5021.2,767,13303.012923
-630.4,367,13305.632788
-200.9,368,13308.250966
-5000.5,773,13326.603244
-203.6,367,13330.636468
-200.5,367,13333.449795
-204.0,367,13336.563763
-4992.8,766,13353.757047
-4971.0,772,13373.403533
-198.7,368,13377.392514
-5021.3,772,13396.276845
-627.5,367,13399.168468
-623.3,367,13404.30077
-199.8,367,13407.757022
-4990.1,773,13425.604488
-4996.6,766,13445.885178
-4999.9,767,13464.564481
-5021.8,773,13482.842391
-4980.3,766,13502.837252
-5038.6,773,13520.32153
-616.7,367,13523.09611
-622.6,367,13525.687501
-203.1,367,13529.397429
-204.2,367,13532.434491
-4984.3,767,13552.301075
-628.8,370,13555.415888
-4991.4,767,13574.610416
-624.3,370,13578.562168
-203.0,367,13581.160583
-205.4,367,13583.557917
-204.1,367,13585.976823
-207.2,367,13589.968595
-208.0,367,13592.66564
-5038.4,767,13611.211963
-625.0,367,13614.309557
-625.6,367,13618.841369
-626.7,368,13622.711229
-5012.4,773,13640.609967
-5030.6,772,13660.461785
-630.0,369,13664.793994
-201.6,367,13667.21321
-625.7,369,13670.294603
-5039.5,772,13689.42124
-5045.0,773,13708.639829
-202.1,367,13712.557812
-624.7,367,13716.766144
-208.1,367,13720.628298
-4997.7,773,13741.237957
-5021.8,767,13758.194488
-4988.0,767,13776.353075
-630.0,370,13781.404025
-205.2,367,13783.840371
-621.4,368,13787.580929
-626.1,367,13790.816466
-5011.8,767,13809.559743
-625.3,368,13812.466558
-202.4,367,13815.256932
-4980.5,766,13833.802988
-5008.0,773,13852.853168
-202.3,367,13855.927438
-204.4,367,13859.66445
-620.3,368,13863.041362
-619.7,368,13866.723988
-4989.9,766,13886.305782
-203.1,367,13889.176581
-5002.2,766,13907.8278
-199.5,367,13910.723201
-194.9,368,13914.927658
-198.1,367,13917.743045
-624.4,368,13920.961638
-4973.5,765,13937.943722
-198.2,367,13942.448965
-618.0,367,13945.835148
-608.6,367,13949.174832
-192.5,367,13952.013364
-193.5,367,13955.720594
-5000.2,767,13974.435655
-195.2,367,13978.278347
-191.2,367,13982.043886
-619.5,367,13985.66825
-4980.5,767,14006.416948
-4997.9,766,14026.180022
-617.0,367,14030.048754
-604.0,367,14034.020321
-621.0,367,14037.374847
-193.8,367,14042.484615
-622.1,368,14045.724749
-612.8,367,14048.268817
-189.0,367,14051.370269
-616.6,367,14054.890151
-613.4,367,14059.457679
-196.3,367,14062.777668
-4981.4,767,14080.275995
-4985.7,766,14098.576574
-4988.0,766,14118.204413
-615.5,367,14120.784868
-199.4,367,14123.320438
-618.4,367,14125.968224
-196.5,367,14130.83181
-617.8,367,14133.430605
-4971.4,767,14152.997886
-4998.9,766,14172.189552
-624.2,367,14175.701244
-5001.8,767,14193.131106
-195.1,367,14195.507277
-192.8,367,14198.051663
-610.0,367,14202.808679
-193.8,367,14206.277549
-619.0,367,14208.763638
-618.3,367,14212.565612
-4986.4,766,14231.211593
-4984.8,772,14249.938909
-4991.9,766,14268.324314
-194.4,367,14270.699817
-4978.9,772,14290.829476
-630.9,367,14293.730386
-198.4,368,14296.263159
-200.3,367,14299.738435
-200.3,367,14303.64265
-4995.5,766,14320.986568
-197.4,367,14324.468797
-4991.7,766,14344.01693
-195.8,367,14347.878577
-196.4,367,14350.5201
-4989.0,767,14368.321193
-193.3,367,14371.36881
-4989.8,766,14389.527887
-4987.2,767,14407.24558
-195.0,367,14409.598219
-5008.9,767,14428.488163
-616.1,367,14432.215209
-4980.7,764,14451.29392
-4992.0,767,14471.62757
-4998.4,767,14489.347132
-194.3,367,14491.813904
-4985.1,765,14511.259509
-611.7,367,14515.148459
-619.4,368,14518.345053
-4986.0,767,14536.472473
-616.0,367,14539.169368
-196.8,367,14544.001317
-629.0,367,14547.967977
-198.7,367,14550.664543
-611.5,370,14554.830689
-613.8,367,14558.805055
-616.8,367,14564.0937
-201.8,367,14567.863325
-619.2,367,14570.531694
-5011.6,767,14587.493884
-4969.0,767,14608.197651
-204.9,367,14610.568825
-618.0,367,14613.909546
-624.0,368,14616.698515
-5022.9,767,14636.492145
-205.2,367,14639.021728
-205.6,367,14642.331807
-5040.1,767,14661.138613
-628.6,368,14665.169829
-5022.5,773,14685.142925
-206.8,367,14688.858996
-205.7,367,14691.631399
-5037.8,767,14710.958516
-204.6,367,14714.155497
-200.8,367,14716.515606
-205.9,367,14718.843576
-5012.9,772,14736.143423
-5015.7,766,14758.021435
-626.2,368,14761.125722
-630.7,367,14763.78202
-5008.7,772,14783.917324
-4999.9,767,14802.535856
-638.6,367,14805.320604
-208.2,367,14807.974069
-4995.4,765,14829.135202
-208.5,367,14831.647145
-627.1,367,14835.340425
-5036.4,772,14853.693539
-5009.3,773,14873.158691
-633.3,367,14876.755658
-5037.4,765,14892.931393
-208.4,367,14898.457188
-634.0,367,14900.980879
-629.5,367,14904.242975
-5018.6,766,14921.30987
-212.6,367,14923.742409
-210.6,367,14927.98197
-631.8,367,14931.954251
-637.3,367,14934.686671
-635.4,367,14937.439599
-634.7,368,14940.423728
-5016.8,772,14960.781252
-5044.8,773,14979.212762
-5050.3,766,14996.963093
-632.0,367,15002.225001
-5011.3,772,15021.574176
-632.1,367,15024.296893
-214.1,367,15027.542413
-630.8,368,15032.546747
-207.8,367,15035.312236
-211.2,367,15038.853318
-635.6,369,15041.67861
-214.5,367,15045.452011
-4998.8,766,15067.189072
-5005.7,766,15087.313797
-209.4,367,15090.702005
-209.5,367,15093.271952
-5022.7,767,15113.292422
-5022.6,772,15132.573451
-626.8,367,15135.564808
-4996.2,767,15155.57506
-623.4,367,15158.972186
-4993.5,766,15177.0286
-630.0,367,15179.547384
-5043.9,767,15198.710281
-624.2,367,15201.537332
-206.9,367,15204.648956
-4984.1,766,15225.26532
-5051.8,773,15243.394672
-4985.5,766,15261.40398
-634.1,367,15264.555696
-5022.3,767,15283.718283
-628.0,367,15287.07496
-207.8,367,15289.552051
-624.9,367,15292.071723
-630.7,367,15296.345203
-5004.4,773,15315.340397
-205.1,367,15318.8262
-5002.5,766,15337.347913
-201.0,367,15342.422175
-620.8,369,15346.078952
-5023.1,773,15365.111863
-627.2,367,15369.168713
-630.3,367,15375.127637
-5009.8,766,15392.653088
-198.9,367,15395.162476
-4988.7,767,15414.028132
-4998.0,767,15431.574942
-4997.4,766,15449.126751
-619.5,367,15451.66715
-615.6,369,15456.212561
-612.7,367,15459.047673
-619.9,367,15461.578974
-191.1,367,15464.133133
-194.1,367,15467.945996
-4972.1,773,15490.505567
-607.4,367,15493.588698
-4991.6,772,15511.916319
-612.1,367,15515.664273
-188.2,367,15519.746286
-4958.5,772,15536.418883
-191.6,367,15538.775529
-5010.1,772,15561.00547
-607.6,367,15564.307276
-607.0,372,15568.286838
-185.7,367,15570.608735
-600.4,367,15573.307142
-182.2,367,15575.642253
-184.5,367,15580.516059
-4959.0,766,15596.938472
-4993.6,772,15616.013945
-606.8,367,15620.816774
-4999.4,773,15640.294445
-4968.7,766,15658.367433
-607.4,367,15663.361294
-4966.3,766,15682.857776
-598.7,369,15685.540232
-607.8,367,15688.02297
-611.2,367,15691.138732
-4996.3,766,15710.05886
-182.6,367,15713.068556
-613.4,370,15715.585905
-186.0,367,15718.471035
-185.1,367,15722.331891
-176.5,367,15724.67798
-600.0,367,15727.361172
-4985.3,767,15744.7302
-612.2,372,15747.734962
-4991.7,773,15768.290812
-179.1,367,15770.997502
-173.8,367,15774.050763
-608.9,368,15776.805903
-620.8,368,15782.109636
-174.6,367,15786.017172
-613.1,367,15790.02157
-593.8,367,15793.301269
-5013.0,773,15812.373749
-170.4,367,15817.279764
-4968.7,773,15836.068589
-599.4,367,15838.936076
-604.9,367,15843.078602
-5000.4,766,15863.924193
-606.7,367,15867.333151
-5010.1,767,15884.177367
-173.6,367,15887.965696
-611.5,367,15892.995391
-179.5,367,15895.53937
-4997.6,773,15913.584829
-4967.3,766,15932.419558
-4977.8,766,15948.38523
-180.6,367,15952.006723
-179.2,367,15954.363644
-603.9,369,15958.203549
-606.4,367,15962.693082
-4973.4,766,15980.781503
-5025.3,766,16000.036515
-183.4,367,16003.824564
-598.9,367,16008.081141
-4994.7,766,16025.774096
-183.3,367,16028.809494
-183.9,367,16031.143942
-4960.0,772,16051.581746
-180.9,367,16055.33414
-4987.8,773,16074.657932
-605.3,367,16079.368877
-190.1,367,16082.156381
-5008.2,772,16099.170195
-5017.4,766,16120.8011
-609.9,367,16124.679679
-610.2,367,16128.113935
-190.0,367,16131.40065
-611.5,367,16135.612046
-191.0,367,16138.441164
-4985.4,765,16158.334496
-196.6,367,16162.044714
-193.6,367,16165.271408
-195.8,367,16168.896955
-4996.4,766,16187.432589
-190.6,367,16190.108935
-4999.6,767,16207.408677
-192.7,367,16210.135406
-197.9,367,16215.746775
-5003.0,772,16233.906959
-191.9,367,16237.620833
-4985.2,766,16257.846435
-4993.8,767,16275.610599
-619.3,368,16278.741763
-606.6,367,16282.078263
-4953.2,767,16301.742481
-4966.7,766,16319.335294
-190.8,367,16322.355847
-196.5,367,16324.866225
-196.5,367,16328.91431
-622.7,367,16332.111601
-198.3,368,16335.004136
-614.6,367,16339.042594
-615.8,367,16341.661227
-4969.0,766,16361.615478
-4988.9,773,16380.427922
-5016.4,773,16399.80395
-203.6,367,16403.859413
-5003.3,773,16423.872938
-615.4,367,16427.784347
-629.7,367,16430.708466
-197.3,368,16434.876826
-4979.0,767,16453.021085
-191.7,367,16455.912445
-5011.8,766,16474.983002
-195.8,367,16479.123492
-616.7,367,16482.588479
-613.3,367,16486.18321
-614.6,367,16489.028262
-610.4,367,16491.626337
-194.8,367,16495.766326
-622.8,367,16499.111225
-198.4,370,16501.473766
-614.8,368,16503.978798
-619.8,367,16506.689621
-193.9,367,16509.029675
-4974.5,767,16528.22724
-5000.3,773,16547.752033
-197.0,367,16551.051414
-4977.3,772,16571.142741
-196.4,370,16574.270659
-618.8,367,16577.899636
-4995.5,767,16596.338243
-4981.3,766,16616.071837
-5011.9,766,16634.105828
-615.4,367,16636.766093
-619.6,368,16640.51809
-620.8,367,16643.029127
-194.8,367,16645.361738
-620.5,370,16647.874882
-627.1,367,16651.640744
-625.4,367,16655.187198
-624.6,367,16660.078188
-621.6,368,16662.602179
-4987.5,766,16681.81154
-194.3,367,16685.610697
-620.1,367,16691.000934
-198.3,367,16694.133683
-620.1,367,16698.009072
-199.9,367,16701.25563
-200.5,367,16704.3905
-616.6,368,16707.297337
-5000.8,765,16727.564221
-627.7,367,16730.263946
-616.4,367,16733.177299
-199.4,367,16736.88408
-194.0,367,16742.116364
-613.3,367,16744.810736
-618.3,367,16748.51783
-611.6,367,16752.315512
-621.2,367,16755.792039
-195.6,367,16759.664767
-617.2,369,16765.257782
-5004.0,765,16783.881108
-4991.2,766,16802.877647
-616.7,368,16807.293182
-630.5,367,16811.208561
-197.2,367,16813.949508
-620.3,370,16816.538509
-197.9,367,16819.869798
-626.2,368,16823.087502
-620.4,369,16826.868269
-620.7,368,16829.485577
-4985.9,772,16847.700172
-192.4,367,16850.837589
-189.7,367,16855.369231
-622.1,367,16858.23709
-5019.2,765,16875.68602
-619.4,367,16878.89711
-192.5,367,16881.45811
-4967.3,772,16901.542453
-188.5,367,16904.706108
-4957.3,772,16923.92273
-189.3,367,16928.154637
-615.4,367,16930.893112
-189.4,367,16934.3185
-5009.1,773,16953.247316
-188.9,367,16955.726831
-615.1,367,16960.938927
-184.6,367,16963.647195
-604.1,368,16966.152019
-4989.9,772,16983.833523
-186.8,367,16987.964123
-624.9,368,16991.141975
-188.2,367,16994.778089
-186.4,367,16997.10019
-184.5,367,17000.471359
-182.7,367,17002.958974
-189.5,367,17007.279014
-5014.6,773,17025.461388
-188.0,367,17029.098776
-614.1,367,17033.090033
-611.7,368,17037.908183
-184.6,367,17040.26174
-184.3,369,17043.828016
-4969.7,767,17062.471035
